BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
-0.0633411628062166,0.616459394390028,0.2080428147933529,-0.6923833770948379,1.5765718718565191,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.0288477506725833,-0.9513942548273514,-0.207256910578342,2.1775006530743606,-0.6292773760555791,0.0,0
-0.4941383161014669,-1.0218751866207674,0.8584911755952245,2.128107956722324,-0.7460285033081394,-0.6735066735510843,-0.5988577356115314,0.25513712914193,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.4312426001197319,-0.7149596602384928,-0.5040055122346224,-0.7539368616175541,-0.6292773760555791,0.0,0
0.0822266965479809,0.616459394390028,2.249864074854995,2.128107956722324,1.065767398615724,-0.6735066735510843,1.2698432294420248,0.25513712914193,1.389517164227006,-0.7300836259472017,-0.6972927139516387,1.1023919025213191,-0.4194164170024196,-0.5804982035691608,-0.1250513315160176,1.1743680543412824,0.0,-1
-0.3049301228263552,0.616459394390028,1.5927271455770593,0.1281800337172302,2.211351059456032,-0.6735066735510843,0.6469429077575061,-0.0708235366385695,0.9701505951328818,-0.7300836259472017,-0.6972927139516387,1.1023919025213191,0.91052817755991,0.2426327793531053,-0.5743072194197381,-0.0280646374505324,0.0,0
0.899061069158452,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.3261600867343906,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.2474604120060586,-0.4046971965871506,-0.8913329509120472,-0.4194164170024196,-0.4254115125705638,0.8140843745685524,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,0.9943887878789704,-0.6923833770948379,2.211351059456032,1.6315362380467089,0.0240425860729872,-0.7227487797432042,0.3411019995888862,0.2351685934368176,0.4730893555063136,-0.0478339744594692,1.0582997991779466,0.5078472966562293,2.1775006530743606,-0.6292773760555791,0.0,-1
0.4433082291077372,-0.5098967564110444,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115064701936652,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.4194164170024196,-0.7504386069067686,-0.3385786588790274,-0.6292773760555791,0.0,0
-0.8776982791758513,-1.8865517710431303,-0.2480419428978799,-0.6923833770948379,0.5640501763319703,-0.6735066735510843,-0.1835900239547566,-0.7227487797432042,-0.0782645695052381,-0.7300836259472017,-0.6972927139516387,-0.2778791498556268,-0.5671880386204562,-0.8583824305373182,-0.9086802741066377,1.1743680543412824,0.0,0
0.3893214414477641,0.616459394390028,-0.2646994062509328,-0.3680345672205562,0.1080468748348878,-0.6735066735510843,0.439310297729762,-0.3967881139627046,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,-0.2011974247235743,2.536016015358313,0.2936614142731551,0.3530263453291014,-0.6292773760555791,0.0,-1
1.4227833674717012,0.616459394390028,-0.3848946588824152,-0.6923833770948379,0.2602330860015587,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.0288477506725833,-0.1238731737663463,-0.2302943372516563,2.1775006530743606,-0.6292773760555791,0.0,0
0.4072813176419706,0.616459394390028,-0.6372694415338563,-0.6923833770948379,-0.3000464202275718,-0.6735066735510843,0.439310297729762,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.2778791498556268,-0.7149596602384928,-0.8831496114151304,2.1775006530743606,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,2.249864074854995,2.128107956722324,0.3896506850480876,-0.4441249938277988,1.2698432294420248,2.2109089469121983,1.5991991906768772,1.2004150213191036,1.0582803902352895,2.252617779502108,2.0188153396951845,0.5742552787993328,2.072788115739705,-0.6292773760555791,0.0,-1
-0.8183450658421902,-1.8865517710431303,0.0895417342025563,-0.6923833770948379,1.3134959566501756,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.4122563763328461,-0.7740683088857074,0.7955667622196243,-0.8840134134060461,-0.6292773760555791,0.0,0
1.5672954303606277,-1.0218751866207674,2.249864074854995,2.128107956722324,1.2576850903556809,2.115343276293187,1.2698432294420248,-0.3967881139627046,1.389517164227006,1.2004150213191036,2.228662459693242,0.1055294758046359,1.3538430424140198,2.2242155787596976,1.6324028963310893,-0.6292773760555791,0.0,-1
2.3105871929842423,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.1266761230713537,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,1.3759148983433132,0.4730893555063136,-0.8913329509120472,0.4672133127058001,0.0594330574344737,2.0675786317276463,-0.6292773760555791,0.0,0
-0.7939934601567946,0.616459394390028,-0.3838031117957988,-0.6923833770948379,0.2626563529234365,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.0288477506725833,-0.4194164170024196,-0.8892486477453814,-0.7399247507860253,-0.6292773760555791,0.0,0
0.1466440459069212,0.616459394390028,-0.7221827086468929,-0.4930847107865443,-0.7460285033081394,-0.4282883524939417,-0.8064903456392755,-0.0708235366385695,-0.9169951914991048,0.7177918073779606,0.7656848728708017,-0.7379695006479422,-0.8036226332093148,-0.3589948114100875,0.7787938495434839,-0.6292773760555791,0.0,0
-0.8226687263468262,0.616459394390028,-0.5729136445520958,-0.6923833770948379,-0.1571746412918681,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.0288477506725833,-1.010502903474566,-0.8951669465533055,-0.7366487925330456,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.3980728158968782,-0.2927113948069805,-0.2853553645136885,1.566089388562047,0.439310297729762,-0.0708235366385695,0.1314199731390151,2.4874141194966404,2.228662459693242,-0.2778791498556268,1.7971579072681296,0.1998563325571234,2.052260362387656,-0.6292773760555791,0.0,-1
-0.8900732943415093,0.616459394390028,-0.7244567650773439,-0.6923833770948379,-0.4936048656125499,-0.6735066735510843,-0.1835900239547566,-0.7227487797432042,0.1314199731390151,-0.7300836259472017,-0.6972927139516387,-0.5079243252517845,0.733202231618266,-0.932099957720086,-0.746165714128306,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,2.249864074854995,1.2873167082342112,2.211351059456032,2.115343276293187,1.2698432294420248,-0.0708235366385695,1.5991991906768772,2.1656672407031228,2.228662459693242,2.252617779502108,2.536016015358313,2.2242155787596976,2.1775006530743606,-0.6292773760555791,0.0,-1
-0.1484505292093082,0.616459394390028,0.6942247093416035,0.0891800201925877,1.6462155534967324,-0.4974196009556599,1.2698432294420248,-0.3967881139627046,1.5991991906768772,0.2351685934368176,-0.1121016792226625,2.252617779502108,0.4672133127058001,-0.5508497652397236,-0.5635751615940391,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.4686822680623787,-0.0574608122234655,-0.7460285033081394,0.5178627592919429,-1.014125447268306,-0.3967881139627046,-0.9169951914991048,0.2351685934368176,0.1804938381418255,-0.6612877755158896,1.7971579072681296,0.293096884415966,2.1775006530743606,-0.6292773760555791,0.0,0
-0.8226910776052886,0.616459394390028,-0.1141113894264741,0.5518460123018114,-0.7460285033081394,-0.6735066735510843,1.0622106194142809,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.0478339744594692,-0.9513942548273514,-0.7257082978003601,-0.6773546177091582,1.5350971404206546,0.0,0
1.3831923467322251,-1.841042477126165,-0.2158867849713042,-0.6923833770948379,0.635435581072283,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.1822112009366884,1.9449295288861663,2.2242155787596976,2.1775006530743606,-0.6292773760555791,0.0,-1
0.1729105737417002,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.5740891225013058,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.2474604120060586,-0.4046971965871506,-0.8913329509120472,-0.7740683088857074,-0.7822396949617069,0.1462327121832586,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.4874141194966404,2.228662459693242,-0.8913329509120472,1.3538430424140198,0.2272880049157083,2.1775006530743606,-0.6292773760555791,0.0,0
1.728165075473028,0.616459394390028,1.8685929311550584,2.128107956722324,1.1178171527085548,1.0267740454140653,0.6469429077575061,1.2330230380270644,0.9701505951328818,1.2004150213191036,1.3508759075997778,2.252617779502108,0.1716700694697268,0.2127781638019189,1.8498534028295743,-0.6292773760555791,0.0,-1
2.3105871929842423,0.616459394390028,-0.606205830693897,-0.2937860444782508,-0.7460285033081394,2.115343276293187,-1.014125447268306,-0.3967881139627046,-0.9169951914991048,1.2004150213191036,2.228662459693242,-0.7379695006479422,1.3538430424140198,-0.0864064316803379,2.1775006530743606,-0.6292773760555791,0.0,0
0.013719614549605,-1.8865517710431303,0.2570714714338744,1.1896994399130116,-0.7460285033081394,2.115343276293187,-1.014125447268306,-0.3967881139627046,-0.9169951914991048,1.2004150213191036,1.0582803902352895,-0.4312426001197319,0.91052817755991,2.2242155787596976,0.3066772571464177,1.775580792946329,0.0,-1
-0.4728998945628537,-1.841042477126165,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.7740683088857074,1.3513995013288147,-0.5138058667308646,0.5731553157362359,0.0,0
-0.3939108229379092,-0.2027078961153697,0.897616316481132,0.8439748711229188,1.1226384441885404,1.5182900866827134,0.2316751961007312,0.9070623722465648,-0.0782645695052381,0.7177918073779606,2.228662459693242,1.1790736276533715,-0.4194164170024196,-0.0666081219252521,-0.3638291242765967,0.1723420136117236,0.0,-1
1.7653889682462882,0.616459394390028,-0.6064104957726375,-0.2941377480070302,-0.7460285033081394,-0.6735066735510843,-1.014125447268306,-0.3967881139627046,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,0.0238984478516902,-0.3762046525702192,2.1775006530743606,-0.6292773760555791,0.0,0
-0.019360984907913,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.8103667938838155,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.2474604120060586,-0.4046971965871506,-0.8913329509120472,-0.8627312818565295,-0.7611873749097648,-0.4423578002141849,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,0.8963087340336229,0.2255628330192434,1.9186563856615824,-0.6735066735510843,1.2698432294420248,0.5810977949224295,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.6423015517290037,1.2060714207959833,0.0654160727697421,1.431871621094393,-0.6292773760555791,0.0,-1
0.554035112109317,0.616459394390028,-0.3412782565463669,-0.5028542532526371,0.112211864856865,-0.4885730330314724,-0.3912251255837874,-0.3967881139627046,-0.0782645695052381,0.2351685934368176,-0.1121016792226625,-0.5079243252517845,-0.5967423629440636,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0,0
-0.5958309451843955,-1.8865517710431303,-0.713382110261048,-0.6923833770948379,-0.4690188033009994,0.3417171505030761,-0.2874075747692721,-0.7227487797432042,-0.2879465959551092,-0.0061459092846205,-0.4046971965871506,-0.6612877755158896,-0.8036226332093148,-0.920121635411469,-0.7696267311881076,-0.6292773760555791,0.0,0
1.6388162443327947,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,1.3104233965772596,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.1656672407031228,1.3508759075997778,-0.8913329509120472,-0.0647645251191317,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0,0
-0.7549122548158215,0.616459394390028,1.880020064718074,2.048813465296282,1.74708403911989,-0.6735066735510843,1.2698432294420248,1.8849482811316989,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,2.252617779502108,-0.3307534440315976,0.9403915508396288,-0.7161487083599628,1.9473563764464652,0.0,0
-0.3425791122876662,0.616459394390028,-0.2611177673729726,0.2992251832135833,-0.7460285033081394,0.0226631543332612,-0.8064903456392755,-0.0708235366385695,-0.9169951914991048,-0.2474604120060586,-0.1121016792226625,-0.6612877755158896,-0.1238731737663463,-0.5965245054955318,-0.507951678070393,-0.0280646374505324,0.0,0
2.303045263790998,0.616459394390028,0.1867803871686369,0.5699782831188798,-0.1014647444524515,2.115343276293187,0.3354927469152466,0.7440800835844972,-0.2879465959551092,2.4874141194966404,2.228662459693242,-0.2011974247235743,2.2404727721222395,2.2242155787596976,0.8562779839080492,-0.6292773760555791,0.0,-1
-0.2026861915369339,0.616459394390028,2.249864074854995,2.128107956722324,1.4907225926762493,-0.6735066735510843,0.439310297729762,1.5589837038075638,0.3411019995888862,-0.7300836259472017,-0.6972927139516387,0.4889381014648986,-0.5671880386204562,0.0414415949059271,1.438884155014266,-0.6292773760555791,0.0,-1
0.1139366039745727,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.3516516194693396,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.2716447953843829,-0.5148430756156793,0.0464714648680024,-0.6292773760555791,0.0,0
-0.6021875594462206,-0.3847450717832353,1.4122693975386278,2.128107956722324,-0.7460285033081394,1.310816303974855,0.439310297729762,1.8849482811316989,-0.9169951914991048,-0.0865840768584332,-0.4046971965871506,-0.0478339744594692,-0.4194164170024196,1.3851810084627585,-0.7973517239477134,0.8136389682619102,0.0,-1
-0.9000917971529108,-1.8865517710431303,-0.4856808398799992,-0.6923833770948379,0.0364847735481881,-0.6735066735510843,0.439310297729762,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.2778791498556268,-1.010502903474566,-0.7307627138212994,-0.4592896502301689,-0.6292773760555791,0.0,0
-0.0510669338384334,0.616459394390028,0.6216709389280676,1.8162397373484764,-0.7460285033081394,-0.6735066735510843,-0.5988577356115314,0.25513712914193,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.4312426001197319,0.4672133127058001,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0,0
1.4535142099052616,0.616459394390028,-0.481962757616212,-0.0802824634242583,-0.7460285033081394,-0.0040063544447954,-0.5988577356115314,0.25513712914193,-0.9169951914991048,1.68304402676198,0.7656848728708017,-0.5846060503838371,-0.1238731737663463,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0,0
0.6477088584270293,0.616459394390028,2.249864074854995,2.128107956722324,0.3356825113087704,-0.6735066735510843,1.0622106194142809,2.2109089469121983,0.3411019995888862,-0.7300836259472017,-0.6972927139516387,2.252617779502108,0.91052817755991,2.2242155787596976,1.418341381304468,-0.0280646374505324,0.0,-1
1.678510169709466,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.4485845932452894,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.3229156361980558,0.1804938381418255,-0.8913329509120472,-0.1238731737663463,-0.4573971504099078,1.9608582965071195,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.5777801253132607,-0.6923833770948379,-0.1679783729852393,0.2985824679389582,-0.1835900239547566,-0.7227487797432042,-0.0782645695052381,1.2004150213191036,0.4730893555063136,-0.4312426001197319,0.4672133127058001,0.5998678122932982,2.1775006530743606,-0.6292773760555791,0.0,0
0.3178017104358267,-1.841042477126165,-0.7096753982794131,-0.4715917173611401,-0.7460285033081394,-0.6735066735510843,-0.8064903456392755,-0.0708235366385695,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.7379695006479422,0.6149849343238367,1.6991770624031326,-0.0162484997069212,-0.6292773760555791,0.0,-1
0.1075055776616366,0.616459394390028,-0.7628883187519641,-0.5630346348437689,-0.7460285033081394,-0.6735066735510843,-1.014125447268306,-0.3967881139627046,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,-0.8331769575329221,-0.7927811951782867,0.5270435302237932,-0.6292773760555791,0.0,0
-0.3778496992886926,-0.2027078961153697,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.428919951990304,1.3508759075997778,-0.8913329509120472,-0.0795416872809353,2.2242155787596976,-0.5921456071263103,0.026593033672214,0.0,0
-0.899771892001856,-1.8865517710431303,0.1169441141894897,0.9488997572087556,-0.7460285033081394,-0.6735066735510843,-1.014125447268306,-0.3967881139627046,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,-0.8331769575329221,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0,0
0.3469231107107112,0.616459394390028,1.3081403535882812,-0.6923833770948379,2.211351059456032,0.9349209868474572,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.2474604120060586,0.4730893555063136,2.252617779502108,-0.7592911467239039,1.8393157512187228,2.1775006530743606,-0.0280646374505324,0.0,-1
0.2390649431778093,0.616459394390028,-0.3693287426159788,-0.0569527960152287,-0.5261170301477418,-0.6735066735510843,0.2316751961007312,0.5810977949224295,-0.4976286224049803,-0.7300836259472017,-0.6972927139516387,-0.0478339744594692,-0.7740683088857074,-0.4475656313630387,0.641091078959676,-0.6292773760555791,0.0,0
-0.3776776764221947,-0.5098967564110444,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.2363188071590679,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.0061459092846205,-0.4046971965871506,-0.8913329509120472,-0.8627312818565295,-0.9436443892901532,-0.7090929775223428,-0.6292773760555791,0.0,0
0.1208466902659097,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.2900072248640342,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,1.68304402676198,1.0582803902352895,-0.8913329509120472,-0.5671880386204562,-0.6341161642931358,-0.3831075965339163,-0.6292773760555791,0.0,0
1.6911185676828635,0.616459394390028,-0.5385526518879826,-0.3199684182873796,-0.5620116714280546,-0.6735066735510843,0.439310297729762,-0.3967881139627046,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,-0.2778791498556268,0.4672133127058001,2.2242155787596976,0.8359665909825377,-0.0280646374505324,0.0,-1
0.200934010397137,0.616459394390028,0.7123944202209063,1.9721420960223857,-0.7460285033081394,-0.6735066735510843,-0.3912251255837874,0.5810977949224295,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.5846060503838371,-0.8036226332093148,0.2174310815263401,0.689199114363324,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.3616310615989024,-0.6923833770948379,0.3118789622740764,-0.0471421757635233,1.0622106194142809,-0.7227487797432042,1.1798326215827528,1.2004150213191036,0.4730893555063136,-0.0478339744594692,0.5410991235148184,-0.0462541286152753,2.1775006530743606,-0.6292773760555791,0.0,-1
1.040626054487063,-0.2027078961153697,2.249864074854995,2.128107956722324,2.211351059456032,2.115343276293187,0.439310297729762,1.2330230380270644,0.5507840260387573,2.4874141194966404,2.228662459693242,1.639163978445687,0.7627565559418733,2.2242155787596976,1.0340771550720338,1.9473563764464652,0.0,-1
-0.4777356859845622,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.8031184335017153,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.0061459092846205,0.1804938381418255,-0.8913329509120472,0.7627565559418733,-0.3430613001941501,-0.7813088957015658,1.1743680543412824,0.0,0
0.272179741413662,0.616459394390028,-0.0264351437504396,0.2905889076735572,-0.2138689903182975,-0.6735066735510843,0.0240425860729872,-0.3315944161891505,0.0894825613712881,-0.7300836259472017,-0.6972927139516387,-0.2778791498556268,-0.6410738494294745,-0.3599073555382405,0.1240364550980533,-0.6292773760555791,0.0,0
-0.5581794632884892,-0.2027078961153697,0.0622985381657546,0.317083906841601,-0.0511062287321813,-0.6735066735510843,-0.5422311131678352,-0.3671542593798495,-0.459505761320632,-0.7300836259472017,-0.6972927139516387,-0.3545608749876794,0.4672133127058001,-0.0329266151713294,-0.7164258530341824,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.1992975433111648,-0.2048832080368061,0.0424672137615736,-0.6735066735510843,0.85457551778525,-0.0708235366385695,0.9701505951328818,-0.7300836259472017,-0.6972927139516387,0.1822112009366884,0.4672133127058001,0.5051803796904941,2.1775006530743606,-0.6292773760555791,0.0,-1
0.2192779667298107,0.616459394390028,-0.1489954150695909,0.4919000997298659,-0.7460285033081394,-0.6735066735510843,1.2698432294420248,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,0.4122563763328461,1.9449295288861663,1.2672207270747735,0.1257264041361785,-0.6292773760555791,0.0,-1
-0.5279507833344739,0.616459394390028,-0.4743105577277446,-0.6923833770948379,0.0617271373177471,-0.6735066735510843,0.6469429077575061,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.2778791498556268,-0.8627312818565295,0.0721488701708216,-0.6888465030603323,-0.6292773760555791,0.0,0
-0.1201938177169417,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.6351217284535031,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.2474604120060586,-0.4046971965871506,-0.8913329509120472,-0.9513942548273514,-1.0354121830654677,2.1775006530743606,-0.6292773760555791,0.0,0
2.3105871929842423,0.616459394390028,-0.3962422004703652,0.0670226978794892,-0.7460285033081394,2.115343276293187,0.2316751961007312,1.5589837038075638,-0.9169951914991048,1.68304402676198,1.3508759075997778,-0.3545608749876794,0.7627565559418733,0.2180335367912576,2.1775006530743606,-0.6292773760555791,0.0,-1
-0.8931341542728842,-0.2027078961153697,-0.5597582281019373,-0.6138167165825195,-0.229468771127885,-0.6735066735510843,0.439310297729762,-0.0708235366385695,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,0.1055294758046359,0.1716700694697268,-0.7772882461595376,-0.8178774947553588,0.6824634434000072,0.0,0
-0.851359111051923,-1.8865517710431303,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.2351685934368176,0.7656848728708017,-0.8913329509120472,1.5016146640320565,-0.9668273238470668,-0.7367553106036363,-0.6292773760555791,0.0,0
-0.9019612577375687,-1.8865517710431303,-0.6868779825641427,-0.6372831575860743,-0.4813623191843138,-0.6735066735510843,-0.1835900239547566,-0.0708235366385695,-0.2879465959551092,-0.7300836259472017,-0.6972927139516387,-0.5079243252517845,2.2404727721222395,-0.8933757514440128,-0.8592002615994911,1.9473563764464652,0.0,0
-0.8768039810248377,-1.8865517710431303,-0.3878964133706104,-0.6923833770948379,0.2535691019663952,-0.6735066735510843,0.0240425860729872,-0.7227487797432042,0.1314199731390151,-0.7300836259472017,-0.6972927139516387,0.0288477506725833,-0.9513942548273514,-0.4883010926697986,-0.7816353841207809,1.9473563764464652,0.0,0
0.3543871984787834,0.616459394390028,2.249864074854995,2.128107956722324,0.2643223489322273,-0.3792084224035044,1.2698432294420248,2.2109089469121983,-0.0782645695052381,-0.2474604120060586,-0.4046971965871506,2.252617779502108,1.3538430424140198,2.2242155787596976,0.0714172648683169,-0.6292773760555791,0.0,0
-0.8166702421548246,0.616459394390028,0.5806242203584286,1.745703640743286,-0.7460285033081394,-0.6735066735510843,1.2698432294420248,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,0.7956650019931089,2.787227772108975,-0.0564569370030941,-0.7242304162623867,1.9473563764464652,0.0,0
