Recency,Frequency,Monetary,Cluster
-0.9119999268314688,0.1321678010265333,0.6969990000410328,1
-0.587848797955616,-0.8301205927100848,-0.4998951895537325,3
-0.3195857947480136,-0.3489763958417757,-0.7814493198309637,3
0.8317095940179469,-0.3489763958417757,-0.5379611823180258,2
-0.8449341760295683,2.056744588499769,0.6219521665942492,0
-0.1072109172086616,-0.8301205927100848,0.3321023342179726,3
-0.7890460503613178,0.1321678010265333,-0.5808532461829683,1
-0.8225789257622681,-0.3489763958417757,-0.4689826335392185,3
1.580610477972504,-0.8301205927100848,-1.0523232690925568,2
0.4740255897411436,0.1321678010265333,0.7057801649135159,1
-0.7331579246930673,-0.3489763958417757,-0.5891632265988793,3
2.150669359788659,-0.8301205927100848,-0.9052566053745446,2
0.5746242159439946,-0.3489763958417757,0.2456756822291253,2
-0.2860529193470632,-0.3489763958417757,-0.9685381057238872,3
0.2392954619344915,-0.8301205927100848,-0.2830218346786952,2
1.9606497325166072,-0.8301205927100848,0.2958068527450419,2
-0.151921417743262,-0.3489763958417757,0.71613194464124,1
-0.7108026744257671,1.0944561947631517,2.386038215367103,0
-1.0125985530343198,1.0944561947631517,1.779623819758589,0
-0.3084081696143634,-0.8301205927100848,-0.6848850628673797,3
-0.1407437926096119,1.0944561947631517,2.604011000640809,0
0.5746242159439946,-0.8301205927100848,-0.3010267922465023,2
-0.587848797955616,-0.3489763958417757,-0.8820971754181741,3
-0.811401300628618,3.9813213759730055,1.3982214196386338,0
-1.0125985530343198,0.1321678010265333,0.7226999703995204,1
-0.1072109172086616,0.1321678010265333,-0.6593697106281478,3
-0.9231775519651192,1.5756003916314605,1.603415111317425,0
-0.3531186701489638,0.6133119978948424,1.216187157916213,0
-0.8561118011632184,-0.8301205927100848,-0.9784758142625024,3
-0.6884474241584669,-0.8301205927100848,-0.6577705391391753,3
0.4404927143401933,-0.8301205927100848,0.397896818335701,2
0.0045653341278393,-0.3489763958417757,-0.1344416693729054,3
-0.699625049292117,-0.8301205927100848,-0.6376095557246284,3
-0.6884474241584669,0.1321678010265333,0.2436909961847755,1
-0.6213816733565662,-0.8301205927100848,-0.6251160284670303,3
-0.1854542931442123,-0.3489763958417757,0.2711196428840281,3
-0.4984277968864152,-0.3489763958417757,0.5011576059093575,1
1.18939359829475,-0.3489763958417757,-0.860565473584508,2
0.8317095940179469,-0.8301205927100848,-1.0213393214937132,2
-0.1407437926096119,-0.8301205927100848,0.2203459481091494,3
-0.587848797955616,-0.3489763958417757,-0.5321356290367687,3
-0.4648949214854648,-0.3489763958417757,-0.3011981320488922,3
-0.9343551770987693,-0.8301205927100848,-0.7718114559465309,3
2.452465238397212,-0.3489763958417757,-0.3552415613860451,2
-0.9678880524997194,0.1321678010265333,1.8897381994278428,0
2.363044237328011,-0.8301205927100848,-0.8162312997161169,2
1.8935839817147069,-0.8301205927100848,-0.5048926004567719,2
2.206557485456909,-0.8301205927100848,-0.9489196983502418,2
-0.0625004166740612,-0.8301205927100848,-0.6551718854695949,3
-0.5766711728219659,-0.3489763958417757,-0.4153532753911743,3
-0.9231775519651192,-0.3489763958417757,0.2997191115662784,1
1.5135447271706033,-0.8301205927100848,-0.9280447990924036,2
2.5083533640654623,-0.8301205927100848,-0.8453590661224027,2
-0.6213816733565662,1.0944561947631517,0.7215148700996565,0
-0.6325592984902164,0.1321678010265333,-0.2625895632436975,1
-0.7890460503613178,-0.3489763958417757,2.832821028415678,0
-0.151921417743262,-0.8301205927100848,-0.5284232666516537,3
1.7370972298436054,-0.8301205927100848,-0.5637192659439767,2
-0.5766711728219659,-0.8301205927100848,-0.8749722953021267,3
1.6476762287744044,-0.3489763958417757,-0.4271328868054811,2
-0.9790656776333696,3.0190329822363875,2.181215759926823,0
1.591788103106154,-0.3489763958417757,1.7556505257408666,0
-0.8337565508959183,-0.8301205927100848,-0.8760717257007953,3
-0.9343551770987693,-0.8301205927100848,-0.9516611351884804,3
-0.587848797955616,-0.8301205927100848,-0.8504278686097712,3
-0.699625049292117,-0.3489763958417757,-0.2339187029771181,3
2.5195309891991124,-0.8301205927100848,-0.5106753187874316,2
0.0045653341278393,-0.3489763958417757,-0.5324497520078167,3
0.1945849613998911,0.1321678010265333,-0.5602924698961784,3
-0.4537172963518148,-0.3489763958417757,-0.2744834011929309,3
-0.9119999268314688,2.5378887853680787,3.159180517017872,0
-0.699625049292117,2.056744588499769,0.3170815448751233,0
-0.699625049292117,3.5001771791046967,2.553722768639368,0
1.0999725972255494,1.0944561947631517,-0.3333243449970015,2
-0.364296295282614,-0.8301205927100848,-0.9386393102068468,3
-0.7778684252276677,-0.8301205927100848,-0.1018157153344921,3
-0.1407437926096119,-0.3489763958417757,-0.7943426399608049,3
-0.3531186701489638,-0.8301205927100848,1.0980055292177675,1
-0.151921417743262,0.1321678010265333,0.4516832379692689,1
-0.7666908000940176,1.0944561947631517,1.8405208411913387,0
-0.4425396712181647,-0.8301205927100848,0.5465912101764171,3
-0.1966319182778624,-0.8301205927100848,-0.1520182774347376,3
2.0836036089867584,-0.8301205927100848,-0.7066452177708991,2
-1.0014209279006698,0.6133119978948424,2.114164783924902,0
0.0380982095287896,-0.3489763958417757,-0.1387965560169825,3
-0.699625049292117,-0.8301205927100848,-0.6532728693264399,3
-0.7778684252276677,-0.8301205927100848,-0.9041000617084128,3
-0.8561118011632184,0.1321678010265333,0.7551831412692754,1
1.5694328528388537,-0.8301205927100848,-0.900116411302847,2
2.061248358719458,-0.8301205927100848,-0.7216374504800168,2
0.1610520859989408,-0.3489763958417757,-0.2418431688376517,2
1.3458803501658516,-0.3489763958417757,2.674774339027845,0
-0.9790656776333696,0.1321678010265333,-0.0343363898265963,1
-0.9119999268314688,-0.3489763958417757,0.657333835787767,1
-0.3866515455499141,-0.8301205927100848,-0.2427427028001988,3
-0.364296295282614,0.6133119978948424,1.9325303150747244,0
-0.0177899161394608,-0.3489763958417757,1.254595830285286,1
-0.6549145487575166,-0.8301205927100848,-0.1982086324956861,3
1.6476762287744044,-0.8301205927100848,-0.4631999152085587,2
-0.7555131749603675,0.1321678010265333,0.5198336443698585,1
0.2616507122017917,-0.8301205927100848,-0.8918349875206678,2
-0.7443355498267175,0.1321678010265333,0.2894958366903467,1
0.4293150892065432,-0.8301205927100848,-0.4748938567216705,2
-0.6437369236238665,0.6133119978948424,1.3773893553313932,0
-0.9678880524997194,-0.3489763958417757,0.7659775488198401,1
0.7087557175477958,-0.8301205927100848,-0.7031470301387717,2
0.1722297111325909,0.1321678010265333,-0.2670015631552379,2
-0.9902433027670196,-0.8301205927100848,-0.708301502527335,3
0.6416899667458952,-0.3489763958417757,1.99802495453827,0
-0.9008223016978189,1.0944561947631517,-0.2977427793673621,0
-0.9008223016978189,0.6133119978948424,1.1889155727024845,1
-0.811401300628618,-0.8301205927100848,-0.1777049694763595,3
-0.6884474241584669,-0.8301205927100848,-1.0263652890304842,3
-0.9008223016978189,-0.8301205927100848,-0.8073073516749754,3
2.6089519902683134,-0.8301205927100848,-1.0673155018016744,2
-0.375473920416264,-0.8301205927100848,-0.2718276342558872,3
0.6640452170131954,0.1321678010265333,2.7607440848769853,0
-0.9119999268314688,1.0944561947631517,3.1205862265295434,0
-0.9678880524997194,-0.3489763958417757,-0.2855490967639464,3
-0.587848797955616,0.6133119978948424,1.6564162235233728,0
-0.7443355498267175,1.5756003916314605,0.7437319311428827,0
-0.364296295282614,0.6133119978948424,0.431936325743831,1
-1.0125985530343198,0.6133119978948424,0.0746785594439882,1
-0.9343551770987693,2.056744588499769,2.103370376374337,0
-0.7108026744257671,1.5756003916314605,2.9307274471646494,0
-0.7331579246930673,-0.3489763958417757,0.6241081924409887,1
1.278814599363951,-0.8301205927100848,-0.6018280936588674,2
-0.7108026744257671,1.5756003916314605,0.3216791629059194,0
0.3957822138055929,0.6133119978948424,0.064826520806568,1
-0.2413424188124628,-0.3489763958417757,0.0844734848139451,3
-0.9455328022324192,0.6133119978948424,-0.3261280732966251,1
-0.699625049292117,0.1321678010265333,0.2100084466982911,1
-0.1295661674759618,-0.3489763958417757,-0.0182732833525416,3
-0.8002236754949679,-0.8301205927100848,-0.8445737586947824,3
-0.2301647936788127,-0.8301205927100848,-0.7524072233258728,3
-0.9455328022324192,2.5378887853680787,2.1850566271637306,0
2.24009036085786,-0.8301205927100848,-0.2956867017386832,2
-0.6884474241584669,3.5001771791046967,2.716309962790534,0
0.0604534597960898,0.1321678010265333,0.4833382664608062,1
-1.0125985530343198,-0.8301205927100848,0.0543176795933197,3
0.1610520859989408,-0.8301205927100848,-0.6670086101513649,2
-0.9790656776333696,-0.3489763958417757,0.3469375054415664,1
0.6640452170131954,-0.3489763958417757,0.3147970141765911,2
-0.2301647936788127,-0.8301205927100848,-0.8170879987280665,3
-0.9678880524997194,-0.3489763958417757,-0.2363888517949059,3
-0.6660921738911667,1.5756003916314605,2.635237679626372,0
-0.0736780418077113,0.6133119978948424,0.26717882742906,1
-0.9790656776333696,1.0944561947631517,-0.1219909770659047,0
-0.9678880524997194,0.6133119978948424,0.3154109818018218,1
-0.7108026744257671,2.056744588499769,2.568086755406389,0
-0.2301647936788127,0.6133119978948424,0.0368695763832799,1
0.2504730870681416,-0.8301205927100848,-0.5104468657175784,2
0.9881963458890484,-0.8301205927100848,-0.819929383784366,2
1.591788103106154,-0.8301205927100848,-0.6090529219929756,2
2.497175738931812,-0.3489763958417757,-0.0441741501471509,2
-0.151921417743262,-0.3489763958417757,0.2891817137192985,3
-0.3084081696143634,-0.8301205927100848,-0.5467280688736432,3
0.4740255897411436,-0.3489763958417757,-0.3860541691824986,2
0.4181374640728931,-0.8301205927100848,-0.7633586923619616,2
1.6141433533734542,0.1321678010265333,3.141561074005442,0
-0.0513227915404111,-0.8301205927100848,-0.9972375226241984,3
0.2840059624690919,-0.3489763958417757,2.8286517598908563,0
-0.4425396712181647,0.1321678010265333,1.02936966004374,1
-0.9343551770987693,-0.3489763958417757,1.5534981155544962,0
0.5187360902757441,-0.3489763958417757,-0.4518058183496292,2
2.5195309891991124,-0.8301205927100848,1.2613066392122243,2
1.6476762287744044,-0.8301205927100848,0.4755994187195281,2
1.3347027250322014,-0.8301205927100848,0.7723742347757304,2
-0.3531186701489638,-0.8301205927100848,0.1170280472680294,3
-0.8337565508959183,1.0944561947631517,0.8217629328146239,0
-0.8002236754949679,1.5756003916314605,0.0167371496024647,0
-0.3084081696143634,-0.3489763958417757,0.0231766705089524,3
-0.9678880524997194,1.0944561947631517,2.1708925368328305,0
-1.0014209279006698,1.5756003916314605,2.020955931424787,0
-0.9231775519651192,-0.3489763958417757,-0.3964916188114177,3
-0.9119999268314688,0.1321678010265333,-0.4952404582554731,1
-0.2972305444807133,-0.8301205927100848,-1.0261225576437651,3
1.1223278474928495,-0.8301205927100848,-0.6933378264519489,2
1.8488734811801064,-0.8301205927100848,-0.5853651943125696,2
-0.4313620460845145,-0.3489763958417757,0.0712517633961899,3
-0.811401300628618,-0.8301205927100848,-0.5426159136162853,3
1.0664397218245991,-0.8301205927100848,-0.5467566255073749,2
-0.6102040482229162,0.1321678010265333,-0.4666981028406861,1
0.965841095621748,-0.8301205927100848,-0.4586165754946284,2
1.8935839817147069,0.1321678010265333,-0.4221497542193077,2
-0.5207830471537154,-0.8301205927100848,-0.829381629549543,3
0.1163415854643404,-0.8301205927100848,-0.9774763320818948,3
0.6305123416122451,-0.3489763958417757,0.3611729873567954,2
0.0492758346624397,-0.3489763958417757,-0.3402636069937931,3
2.1171364843877085,-0.8301205927100848,-0.920191724816199,2
1.9047616068483568,-0.8301205927100848,1.0445617891889794,2
-0.9902433027670196,0.6133119978948424,0.1882340134779058,1
1.3682356004331515,-0.8301205927100848,-1.0248803440764382,2
-0.2301647936788127,-0.3489763958417757,0.1975720327081562,3
-0.1854542931442123,1.0944561947631517,1.3550009544857773,0
-0.3531186701489638,-0.8301205927100848,-0.5902483786806821,3
-0.9902433027670196,2.056744588499769,0.9483830467807728,0
-0.9567104273660694,0.1321678010265333,-0.5430870980728575,1
-0.9902433027670196,1.5756003916314605,0.2972775193822222,0
1.9047616068483568,-0.8301205927100848,-0.8502136938567838,2
-0.6660921738911667,-0.3489763958417757,-0.6103665271446316,3
0.5969794662112947,-0.8301205927100848,-0.5613205087105179,2
2.139491734655009,-0.8301205927100848,-0.7112428358016952,2
-0.364296295282614,0.6133119978948424,2.569885823331484,0
0.9099529699534976,-0.8301205927100848,-0.9657966688856484,2
-0.6437369236238665,-0.3489763958417757,-0.1978373962571746,3
0.5858018410776447,0.6133119978948424,2.7360997099665694,0
-0.2413424188124628,-0.3489763958417757,0.4404604809127295,3
-0.2860529193470632,2.5378887853680787,1.273271868745787,0
-0.699625049292117,-0.3489763958417757,-0.6918528814979029,3
1.9606497325166072,0.6133119978948424,-0.6516879761543333,2
-0.7778684252276677,-0.8301205927100848,0.047307026012199,3
-0.6772697990248168,-0.3489763958417757,0.2852551765811962,1
0.0604534597960898,-0.8301205927100848,-0.9690664034479228,3
2.27362323625881,-0.8301205927100848,-0.7124279361015589,2
0.4852032148747937,1.5756003916314605,1.6371404957545077,0
-0.1407437926096119,0.1321678010265333,0.7221145594080214,1
-0.9343551770987693,1.5756003916314605,1.9422395705434865,0
1.3347027250322014,-0.3489763958417757,0.4224840799786541,2
-0.4425396712181647,-0.8301205927100848,-0.4130830230095079,3
0.5187360902757441,-0.8301205927100848,-0.9472063003263426,2
-0.7331579246930673,-0.3489763958417757,1.0818995877931157,1
2.139491734655009,-0.8301205927100848,-0.3589396454542942,2
1.055262096690949,1.5756003916314605,1.1373422921831198,0
-0.0848556669413614,-0.3489763958417757,-0.6137790448755641,3
2.6313072405356133,-0.3489763958417757,-0.3006127210573932,2
2.1283141095213587,-0.8301205927100848,-0.6232598472744728,2
0.5746242159439946,-0.3489763958417757,-0.6671942282706206,2
-0.375473920416264,-0.3489763958417757,2.0096903394176504,0
1.6141433533734542,-0.3489763958417757,0.063512915654912,2
-0.5207830471537154,0.1321678010265333,-0.3388072186734789,1
2.061248358719458,-0.8301205927100848,-0.7317750554547536,2
-0.9231775519651192,-0.3489763958417757,0.9317059726814872,1
-0.7443355498267175,0.6133119978948424,-0.1528321414960898,1
-0.040145166406761,-0.8301205927100848,-0.7159975153180154,3
-0.3195857947480136,0.1321678010265333,0.5207474566492715,1
-0.263697669079763,-0.3489763958417757,0.8108542987291327,1
1.3682356004331515,-0.3489763958417757,-0.6516451412037357,2
-0.7555131749603675,-0.8301205927100848,-0.6193761450869681,3
1.055262096690949,0.1321678010265333,-0.6846566097975264,2
-0.6772697990248168,-0.8301205927100848,-0.9051852137902155,3
-0.5543159225546657,-0.3489763958417757,-0.624973245298372,3
1.2676369742303009,-0.3489763958417757,-0.848143337911239,2
1.9382944822493071,-0.8301205927100848,-0.9592571997611,2
-0.8225789257622681,-0.3489763958417757,-0.4489787116101956,3
-0.8896446765641687,1.0944561947631517,3.011728338744482,0
0.943485845354448,-0.3489763958417757,-0.0863951331193995,2
-0.5766711728219659,1.0944561947631517,1.9535051625506237,0
-0.9902433027670196,1.0944561947631517,1.2162157145499446,0
-0.9678880524997194,1.0944561947631517,2.3889367136908657,0
0.6416899667458952,-0.3489763958417757,-0.6380379052306032,2
0.5299137154093941,0.6133119978948424,3.04762402734517,0
0.406959838939243,-0.8301205927100848,-0.3091368762262916,2
-0.9343551770987693,1.5756003916314605,0.7491576915518967,0
-0.8337565508959183,-0.8301205927100848,-0.9248464561144584,3
0.7758214683496963,-0.8301205927100848,-0.5784544889495096,2
-0.3084081696143634,-0.8301205927100848,-0.9105110259811688,3
-0.040145166406761,0.6133119978948424,0.1758975477058318,1
-0.9678880524997194,-0.3489763958417757,-0.1662823159836984,3
-0.6325592984902164,1.0944561947631517,1.7879195218576347,0
2.463642863530862,-0.8301205927100848,-0.9889989337926164,2
-0.151921417743262,-0.3489763958417757,-0.5635764827753184,3
-0.7555131749603675,0.1321678010265333,-0.2898183135068286,1
-1.0014209279006698,2.056744588499769,1.927847027142733,0
-0.8337565508959183,0.6133119978948424,0.3618012332988918,1
-0.8561118011632184,0.6133119978948424,0.9905754731192896,1
-0.7331579246930673,-0.8301205927100848,-0.994296189349838,3
-0.4090067958172144,-0.3489763958417757,0.1273369920451562,3
0.4404927143401933,0.1321678010265333,-0.192625810601148,2
-0.6213816733565662,-0.3489763958417757,-0.2941303652003081,3
2.1953798603232597,-0.8301205927100848,-0.4962542187529469,2
0.5858018410776447,1.5756003916314605,1.1329588489053106,0
-0.8449341760295683,2.056744588499769,1.791132143152445,0
-1.0014209279006698,0.1321678010265333,1.474224900315428,0
-0.9231775519651192,1.5756003916314605,0.3620439646856107,0
-0.9567104273660694,0.6133119978948424,0.8242616382661435,1
-0.9119999268314688,-0.8301205927100848,-0.6862986162370964,3
2.396577112728961,-0.8301205927100848,-1.002963127687395,2
-0.9455328022324192,-0.3489763958417757,-0.776908815067631,3
-0.9343551770987693,2.5378887853680787,1.4936862462035494,0
-0.0289675412731109,-0.8301205927100848,-0.0581097874081973,3
-0.9119999268314688,-0.8301205927100848,-0.9285588184995732,3
0.2281178368008414,-0.8301205927100848,-0.9631551802654706,2
-0.9455328022324192,0.6133119978948424,-0.5783259840977171,1
1.18939359829475,-0.8301205927100848,-0.9505188698392144,2
1.3458803501658516,-0.8301205927100848,-0.1026724143464416,2
0.7199333426814459,-0.8301205927100848,-1.101240782674878,2
-0.6884474241584669,-0.3489763958417757,-0.62580138767659,3
1.692386729309005,-0.8301205927100848,-0.5996435111783959,2
-0.811401300628618,-0.8301205927100848,-1.0180553086145734,3
-1.0125985530343198,-0.3489763958417757,0.6123571376604139,1
-0.1966319182778624,-0.3489763958417757,-0.3595393347626588,3
2.24009036085786,-0.8301205927100848,-0.435043074349149,2
-0.6772697990248168,0.1321678010265333,-0.5725718224007891,1
-0.7666908000940176,-0.3489763958417757,-0.4379844076235092,3
-0.7666908000940176,0.6133119978948424,-0.5650614277293644,1
-0.9790656776333696,0.1321678010265333,0.234038853983477,1
-0.0736780418077113,-0.8301205927100848,-0.8555395060477371,3
-0.7778684252276677,0.6133119978948424,0.5945235198949966,1
1.16703834802745,0.1321678010265333,-0.5063489887770861,2
0.1722297111325909,0.1321678010265333,-0.3935931204876549,3
2.5307086143327626,-0.8301205927100848,-0.9845726555642104,2
0.1610520859989408,0.1321678010265333,-0.944450585171238,3
0.9211305950871476,-0.3489763958417757,-0.4237917606588777,2
-0.3978291706835642,-0.8301205927100848,-1.0408006673818349,3
2.586596740001013,-0.8301205927100848,-0.829624360936262,2
-0.9231775519651192,2.5378887853680787,1.194141436675377,0
-0.2078095434115125,0.1321678010265333,-0.0294389271416179,1
-0.9455328022324192,-0.8301205927100848,-0.865991233993522,3
-0.9790656776333696,3.0190329822363875,2.578481370084712,0
-0.3084081696143634,-0.3489763958417757,-0.1722078174830163,3
-1.0125985530343198,1.0944561947631517,0.2353810157688646,0
-0.7666908000940176,-0.3489763958417757,-0.2130152470855483,3
-0.6772697990248168,0.1321678010265333,0.6239511309554647,1
-0.9008223016978189,-0.3489763958417757,-0.0829112238041379,3
-0.4425396712181647,-0.3489763958417757,0.2850981150956721,1
-0.4090067958172144,-0.3489763958417757,-0.2395015248716562,3
-0.1966319182778624,-0.3489763958417757,0.1590205771704249,3
0.5187360902757441,0.1321678010265333,0.1007507660409874,2
-0.1295661674759618,0.1321678010265333,0.1398590759364859,1
-0.9231775519651192,-0.3489763958417757,-0.1906411245567981,3
2.027715483318508,-0.8301205927100848,-0.4199080584713731,2
2.22891273572421,-0.8301205927100848,-0.3570120726774076,2
0.08280871006339,-0.8301205927100848,-0.7213804407764319,3
-0.6772697990248168,-0.3489763958417757,-0.2587201393730586,3
-0.8672894262968686,0.6133119978948424,1.4405423508289434,0
-0.3084081696143634,-0.3489763958417757,-0.2196403861112915,3
1.3458803501658516,-0.8301205927100848,-0.6601692963726341,2
-0.151921417743262,0.1321678010265333,0.5767041804464452,1
-0.7443355498267175,0.1321678010265333,-0.7697553783178518,1
1.7706301052445557,-0.8301205927100848,-0.8954045667371244,2
1.815340605779156,-0.8301205927100848,-0.7181678194816211,2
-0.2189871685451626,-0.8301205927100848,-0.8022956624550702,3
1.1111502223591994,-0.8301205927100848,-0.6618398594459358,2
-0.8784670514305186,0.6133119978948424,0.4213275363125219,1
-0.7555131749603675,-0.3489763958417757,-0.4850457400132731,3
-0.1072109172086616,-0.8301205927100848,-0.992411451523549,3
-0.9119999268314688,-0.3489763958417757,-0.6660947978719521,3
1.1223278474928495,-0.8301205927100848,-0.8305810081662724,2
1.9606497325166072,-0.8301205927100848,-0.904328514778266,2
0.4293150892065432,-0.8301205927100848,0.1557793992418823,2
-1.0125985530343198,0.6133119978948424,-0.117778873590486,1
-0.9790656776333696,1.0944561947631517,-0.8430031438395413,1
0.9770187207553982,-0.8301205927100848,-1.074340433699661,2
-0.9790656776333696,-0.3489763958417757,-0.7235650232569034,3
0.742288592948746,-0.3489763958417757,-0.5631766899030752,2
-0.7108026744257671,-0.8301205927100848,-0.6634961442023717,3
-0.2301647936788127,1.0944561947631517,-0.4750080832565971,1
-0.2301647936788127,-0.8301205927100848,-1.0510382205746325,3
0.08280871006339,-0.8301205927100848,-0.8611937195266043,2
1.591788103106154,-0.8301205927100848,-1.0127866096910834,2
-0.5766711728219659,-0.8301205927100848,-0.8089636364314111,3
-0.9902433027670196,1.5756003916314605,0.4111756530209195,0
0.4628479646074935,-0.8301205927100848,-1.048039774032809,2
-0.5319606722873654,0.6133119978948424,1.029626669747325,1
-0.3531186701489638,-0.3489763958417757,-0.0342221632916698,3
-0.6772697990248168,2.056744588499769,0.9683012988086006,0
-0.8896446765641687,0.6133119978948424,2.119290699679734,0
0.5187360902757441,-0.8301205927100848,-0.4417253266423558,2
-0.7778684252276677,2.5378887853680787,0.2490168083757288,0
-0.8002236754949679,1.0944561947631517,0.5530021744491732,0
1.6476762287744044,-0.8301205927100848,-1.113577248446952,2
1.983004982783908,-0.8301205927100848,-0.7521502136222878,2
0.0269205843951395,-0.3489763958417757,0.159748771330582,3
-0.9678880524997194,2.5378887853680787,1.840663624359997,0
-0.151921417743262,-0.8301205927100848,-0.7872177598447575,3
0.0269205843951395,-0.8301205927100848,-1.065887670115092,3
-0.7666908000940176,0.1321678010265333,0.3752228511527685,1
1.9047616068483568,-0.8301205927100848,-1.0468975086835428,2
2.038893108452158,-0.3489763958417757,-1.0004929788696069,2
-0.0625004166740612,0.6133119978948424,1.4036614583645135,0
-0.3978291706835642,1.0944561947631517,2.5659592861933818,0
-0.7778684252276677,1.5756003916314605,0.2168620387938877,0
0.183407336266241,0.1321678010265333,-0.5540528454258121,3
-0.0736780418077113,1.0944561947631517,2.2534640432679045,0
-0.811401300628618,-0.8301205927100848,-0.7187960654237174,3
-0.5766711728219659,0.6133119978948424,-0.2741264432712853,1
-0.7331579246930673,-0.8301205927100848,-0.8304239466807484,3
-0.9119999268314688,0.6133119978948424,-0.1395104718602737,1
-0.8672894262968686,0.6133119978948424,1.2358626785573217,1
