Gender,Age,Annual Income (k$),Spending Score (1-100),Cluster,Cluster_0_Probability,Cluster_1_Probability,Cluster_2_Probability,Cluster_3_Probability,Cluster_4_Probability
1.1281521496355325,-0.9939686520011148,-1.4003123717566022,0.8851315842229084,4,0.0,2.6694401420297856e-50,5.829684908996311e-283,0.0,1.0
-0.8864052604279183,0.5131318311774707,-1.3619660344729272,-1.7547345441612048,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.5633685139500905,-1.3619660344729272,0.8851315842229084,4,1.3102173742448192e-263,1.9382372402514504e-48,0.0,0.0,1.0
-0.8864052604279183,1.0872653485788366,-1.2469270226219022,-1.405340497757425,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.706901893300432,-1.2469270226219022,1.234525630626688,4,1.1212876317310978e-303,4.0569295350805227e-60,0.0,0.0,1.0
-0.8864052604279183,0.4413651415022999,-1.2469270226219022,-0.7065524049498657,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.2763017552494075,-1.2469270226219022,0.4192728556845355,4,4.700560347654197e-189,3.208010231777467e-33,0.0,0.0,1.0
-0.8864052604279183,0.0825316931264462,-1.2085806853382273,-0.7453739656613968,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.1375020313514563,-1.2085806853382273,1.4286334341843434,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.517865486629861,-1.170234348054552,-1.7935561048727358,0,0.9175560658216961,0.0028917308845008553,0.0,0.0,0.07955220329380303
-0.8864052604279183,-1.2810354107017978,-1.170234348054552,0.8851315842229084,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.015498658903666,-1.0551953362035271,-1.7935561048727358,4,1.8728990306047008e-08,0.09515611675162973,0.0,0.0,0.9048438645193799
1.1281521496355325,-1.49633547972731,-1.0551953362035271,1.622741237741999,2,0.0,2.286869475022018e-81,0.999914863521657,0.0,8.51364783435979e-05
-0.8864052604279183,0.728431900202983,-1.0551953362035271,-1.405340497757425,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.2810354107017978,-1.0551953362035271,1.195704069915157,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.2260650724767877,-1.016848998919852,-1.288875815622832,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.6351352036252612,-1.016848998919852,0.8851315842229084,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.2045350655742367,-0.9018099870688272,-0.939481769219052,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.3528021003769686,-0.9018099870688272,0.9627747056459706,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.8766989350057148,-0.8634636497851521,-0.5900877228152724,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.0657353416762856,-0.8634636497851521,1.622741237741999,4,0.0,6.935901252456096e-74,0.0,0.0,1.0
1.1281521496355325,0.6566652105278122,-0.825117312501477,-0.5512661621037414,4,1.3011046344664966e-44,9.361571482606316e-10,0.0,0.0,0.9999999990638428
-0.8864052604279183,-0.5633685139500905,-0.825117312501477,0.4192728556845355,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.728431900202983,-0.825117312501477,-0.86183864779599,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.0657353416762856,-0.825117312501477,0.5745590985306598,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.8001985898781537,-0.786770975217802,0.186343491415349,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.8504352726507735,-0.786770975217802,-0.1242289942768995,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.706901893300432,-0.786770975217802,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.5633685139500905,-0.786770975217802,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.728431900202983,-0.710078300650452,0.0698788092807558,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.4198351345997489,-0.710078300650452,0.3804512949730044,4,3.482144220498273e-182,8.480218812924201e-30,0.0,0.0,1.0
-0.8864052604279183,-0.5633685139500905,-0.671731963366777,0.1475219307038179,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.4460987969546903,-0.671731963366777,0.3804512949730044,4,1.2208671588931843e-19,2.284219101900809e-24,0.0,0.0,1.0
-0.8864052604279183,0.8001985898781537,-0.671731963366777,-0.2018721156999617,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.5848985208526415,-0.671731963366777,-0.357158358546086,4,2.295010010160958e-51,3.716954612788891e-12,0.0,0.0,0.999999999996283
-0.8864052604279183,0.8719652795533244,-0.633385626083102,-0.0077643121423063,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,2.163765693706398,-0.633385626083102,-0.1630505549884306,0,0.9918342212835696,2.8790467437025105e-14,0.0,0.0,0.008165778716401461
-0.8864052604279183,-0.8504352726507735,-0.5566929515157519,0.0310572485692247,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.015498658903666,-0.5566929515157519,-0.1630505549884306,4,9.261489643282734e-28,4.0069481399828096e-14,0.0,0.0,0.99999999999996
1.1281521496355325,2.2355323833815683,-0.5566929515157519,0.2251650521268801,0,0.9886855408650941,1.887389021576484e-20,0.0,0.0,0.011314459134905655
1.1281521496355325,-1.424568790052139,-0.5566929515157519,0.186343491415349,4,2.33035762203e-313,7.566833765561175e-27,0.0,0.0,1.0
-0.8864052604279183,2.0202323143560563,-0.518346614232077,0.0698788092807558,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.0872653485788366,-0.518346614232077,0.3416297342614733,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.7331655556553731,-0.4800002769484019,0.0310572485692247,4,0.0015755553042308757,9.616847617623985e-16,0.0,0.0,0.9984244446957682
1.1281521496355325,-1.49633547972731,-0.4800002769484019,0.3416297342614733,4,0.0,1.3107999714518507e-30,0.0,0.0,1.0
-0.8864052604279183,0.2978317621519585,-0.4800002769484019,-0.0077643121423063,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,2.091999004031227,-0.4800002769484019,-0.0854074335653684,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.424568790052139,-0.4800002769484019,0.3416297342614733,4,8.3304e-320,2.055445818637754e-30,0.0,0.0,1.0
-0.8864052604279183,-0.4916018242749196,-0.4800002769484019,-0.1242289942768995,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,2.2355323833815683,-0.4416539396647269,0.186343491415349,0,0.9925304386078769,2.0279556735614308e-19,0.0,0.0,0.0074695613921228815
-0.8864052604279183,0.5848985208526415,-0.4416539396647269,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.517865486629861,-0.4033076023810519,-0.0465858728538374,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.517865486629861,-0.4033076023810519,0.2251650521268801,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.4460987969546903,-0.2499222532463518,-0.1242289942768995,4,2.0514099061297348e-07,8.747391168249951e-13,0.0,0.0,0.9999997948581347
1.1281521496355325,-0.922201962325944,-0.2499222532463518,0.1475219307038179,4,1.3497413501351783e-217,3.04898761252849e-23,0.0,0.0,1.0
-0.8864052604279183,0.4413651415022999,-0.2499222532463518,0.1087003699922869,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.0825316931264462,-0.2499222532463518,-0.0854074335653684,4,7.655195884165815e-90,3.771576920595828e-16,0.0,0.0,0.9999999999999996
-0.8864052604279183,-1.1375020313514563,-0.2499222532463518,0.0698788092807558,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.728431900202983,-0.2499222532463518,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.3025654176043489,-0.2499222532463518,0.0310572485692247,4,4.316001380883129e-14,8.668824254347065e-16,0.0,0.0,0.999999999999956
1.1281521496355325,-0.0610016862238952,-0.2499222532463518,0.186343491415349,4,3.394722364988847e-114,4.618080056072884e-22,0.0,0.0,1.0
1.1281521496355325,2.0202323143560563,-0.2499222532463518,-0.357158358546086,0,0.982848790174605,4.207054601700453e-10,0.0,0.0,0.017151209404689477
-0.8864052604279183,0.5131318311774707,-0.2499222532463518,-0.2406936764114927,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.2810354107017978,-0.2499222532463518,0.2639866128384112,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.6566652105278122,-0.2499222532463518,-0.1630505549884306,4,5.387264361266966e-43,1.2510455177752447e-13,0.0,0.0,0.9999999999998748
-0.8864052604279183,1.1590320382540074,-0.1348832413953268,0.3028081735499422,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.209268721026627,-0.1348832413953268,0.186343491415349,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.3480684449245782,-0.0965369041116517,0.3804512949730044,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.8001985898781537,-0.0965369041116517,-0.1630505549884306,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,2.091999004031227,-0.0581905668279767,0.186343491415349,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.49633547972731,-0.0581905668279767,-0.357158358546086,4,1.0805073217614065e-264,3.82153053618383e-13,0.0,0.0,0.9999999999996179
1.1281521496355325,0.6566652105278122,-0.0198442295443017,-0.0465858728538374,4,1.6337780913313878e-41,7.802731348223505e-15,0.0,0.0,0.999999999999992
-0.8864052604279183,0.0825316931264462,-0.0198442295443017,-0.3959799192576171,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.4916018242749196,-0.0198442295443017,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.0657353416762856,-0.0198442295443017,0.0698788092807558,4,1.641123533745273e-223,8.515515287720768e-21,0.0,0.0,1.0
-0.8864052604279183,0.5848985208526415,-0.0198442295443017,-0.1242289942768995,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.8504352726507735,-0.0198442295443017,-0.0077643121423063,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.6566652105278122,0.0185021077393732,-0.3183367978345549,4,9.818455061909089e-35,3.812094467205212e-10,0.0,0.0,0.9999999996187905
1.1281521496355325,-1.3528021003769686,0.0185021077393732,-0.0465858728538374,4,1.1782363460619254e-257,1.043289551086297e-18,0.0,0.0,1.0
-0.8864052604279183,-1.1375020313514563,0.0568484450230482,-0.357158358546086,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.728431900202983,0.0568484450230482,-0.0854074335653684,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,2.0202323143560563,0.0568484450230482,0.3416297342614733,0,0.9802890019079874,1.2486027123081192e-20,0.0,0.0,0.019710998092012655
1.1281521496355325,-0.922201962325944,0.0568484450230482,0.186343491415349,4,1.9300836441930253e-206,8.979335775211189e-23,0.0,0.0,1.0
1.1281521496355325,0.728431900202983,0.0568484450230482,0.2251650521268801,4,3.9644473219851e-42,1.0272376813166283e-19,0.0,0.0,1.0
-0.8864052604279183,-1.2810354107017978,0.0568484450230482,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.9484656246808856,0.0951947823067232,-0.0077643121423063,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.0872653485788366,0.0951947823067232,-0.1630505549884306,4,7.969609842766996e-16,1.3299851793785336e-11,0.0,0.0,0.9999999999866993
1.1281521496355325,2.091999004031227,0.0951947823067232,-0.2795152371230238,0,0.7080919409023028,1.0296267117532598e-08,0.0,0.0,0.2919080488014301
1.1281521496355325,1.9484656246808856,0.0951947823067232,-0.0854074335653684,0,0.9745415832666224,7.54219461940506e-13,0.0,0.0,0.025458416732623293
1.1281521496355325,1.8766989350057148,0.0951947823067232,0.0698788092807558,0,0.9459523214477548,3.012940701704884e-15,0.0,0.0,0.05404767855224241
-0.8864052604279183,-1.424568790052139,0.0951947823067232,0.1475219307038179,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.0610016862238952,0.1335411195903983,-0.3183367978345549,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.424568790052139,0.1335411195903983,-0.1630505549884306,4,2.4375771296511293e-256,5.661300014309309e-16,0.0,0.0,0.9999999999999994
-0.8864052604279183,-1.49633547972731,0.1718874568740733,-0.0854074335653684,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-1.424568790052139,0.1718874568740733,-0.0077643121423063,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.7331655556553731,0.1718874568740733,-0.2795152371230238,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.728431900202983,0.1718874568740733,0.3416297342614733,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.8719652795533244,0.2485801314414233,-0.2795152371230238,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.8001985898781537,0.2485801314414233,0.2639866128384112,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.8504352726507735,0.2485801314414233,0.2251650521268801,4,6.835936063507086e-191,1.1182762650887193e-22,0.0,0.0,1.0
-0.8864052604279183,-0.0610016862238952,0.2485801314414233,-0.3959799192576171,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.0825316931264462,0.3252728060087734,0.3028081735499422,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.0107650034512755,0.3252728060087734,1.5839196770304678,4,1.753789088015526e-147,5.784864083121662e-60,0.0,0.0,1.0
-0.8864052604279183,-1.1375020313514563,0.3636191432924484,-0.823017087084459,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.5633685139500905,0.3636191432924484,1.0404178270690327,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.2978317621519585,0.4019654805761234,-0.5900877228152724,4,3.164261417855666e-44,1.102771494841012e-05,0.0,0.0,0.9999889722850516
1.1281521496355325,0.0825316931264462,0.4019654805761234,1.739205919876592,4,1.6227017140882728e-143,5.434032414420707e-65,0.0,0.0,1.0
1.1281521496355325,1.4460987969546903,0.4019654805761234,-1.5218051798920182,1,4.716603631016349e-06,0.9630019804628418,0.0,0.0,0.03699330293352722
1.1281521496355325,-0.0610016862238952,0.4019654805761234,0.9627747056459706,4,4.4062154049120454e-125,3.15196911271467e-39,0.0,0.0,1.0
1.1281521496355325,0.5848985208526415,0.4019654805761234,-1.5994483013150804,1,5.820998355297954e-17,0.9853126989763218,0.0,0.0,0.014687301023678026
1.1281521496355325,0.0107650034512755,0.4019654805761234,0.9627747056459706,4,1.795077219876277e-117,5.566567868929833e-39,0.0,0.0,1.0
-0.8864052604279183,-0.9939686520011148,0.4403118178597984,-0.6289092835268035,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.5633685139500905,0.4403118178597984,0.8074884627998463,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.3528021003769686,0.4786581551434734,-1.7547345441612048,1,5.359732593885428e-156,0.9995199719191835,0.0,0.0,0.00048002808081645435
-0.8864052604279183,-0.706901893300432,0.4786581551434734,1.4674549948958746,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.3695984518271292,0.4786581551434734,-1.6770914227381426,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.4916018242749196,0.4786581551434734,0.8851315842229084,4,7.335172475475368e-169,5.242157554536753e-38,0.0,0.0,1.0
1.1281521496355325,-1.424568790052139,0.5170044924271484,-1.5606267406035494,1,2.947822182435395e-171,0.9984595830160781,0.0,0.0,0.0015404169839218671
-0.8864052604279183,-0.2763017552494075,0.5170044924271484,0.8463100235113773,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.3025654176043489,0.5553508297108235,-1.7547345441612048,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.4916018242749196,0.5553508297108235,1.66156279845353,4,4.760862858110567e-206,9.057026021351486e-64,0.0,0.0,1.0
-0.8864052604279183,-0.7786685829756027,0.5936971669944985,-0.3959799192576171,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.4916018242749196,0.5936971669944985,1.4286334341843434,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.9939686520011148,0.6320435042781735,-1.4829836191804873,1,2.0065834770959748e-122,0.997077125120574,0.0,0.0,0.0029228748794260396
1.1281521496355325,-0.7786685829756027,0.6320435042781735,1.8168490412996543,4,3.0532346279103775e-253,1.1181158113317426e-70,0.0,0.0,1.0
1.1281521496355325,0.6566652105278122,0.6320435042781735,-0.5512661621037414,4,6.573724640847084e-23,3.7931418740360006e-05,0.0,0.0,0.9999620685812596
-0.8864052604279183,-0.4916018242749196,0.6320435042781735,0.9239531449344396,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.3480684449245782,0.6703898415618484,-1.0947680120651764,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.3480684449245782,0.6703898415618484,1.5450981163189368,4,4.985288443247724e-176,3.514694172336651e-58,0.0,0.0,1.0
1.1281521496355325,0.2978317621519585,0.6703898415618484,-1.288875815622832,1,1.0743396528100792e-29,0.969681396496721,0.0,0.0,0.03031860350327893
1.1281521496355325,0.0107650034512755,0.6703898415618484,1.4674549948958746,4,8.273612992254518e-130,6.545920007718995e-54,0.0,0.0,1.0
-0.8864052604279183,0.3695984518271292,0.6703898415618484,-1.1724111334882386,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.0610016862238952,0.6703898415618484,1.0015962663575015,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.5848985208526415,0.6703898415618484,-1.327697376334363,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.8504352726507735,0.6703898415618484,1.5062765556074056,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.1327683758990659,0.6703898415618484,-1.9100207870073287,1,8.236924363474032e-43,0.9973103611883596,0.0,0.0,0.002689638811640355
-0.8864052604279183,-0.6351352036252612,0.6703898415618484,1.0792393877805635,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.3480684449245782,0.6703898415618484,-1.9100207870073287,1,7.678047690722572e-56,0.9983591286744855,0.0,0.0,0.0016408713255145757
-0.8864052604279183,-0.6351352036252612,0.6703898415618484,0.8851315842229084,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,1.230798727929178,0.7087361788455235,-0.5900877228152724,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.706901893300432,0.7087361788455235,1.2733471913382193,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-1.424568790052139,0.7854288534128735,-1.7547345441612048,1,7.23416601042771e-156,0.9998598754058285,0.0,0.0,0.00014012459417135764
-0.8864052604279183,-0.5633685139500905,0.7854288534128735,1.66156279845353,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.8001985898781537,0.9388142025475736,-0.939481769219052,1,1.2402339406401003e-12,0.5353753779136382,0.0,0.0,0.4646246220851215
-0.8864052604279183,-0.2045350655742367,0.9388142025475736,0.9627747056459706,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.2260650724767877,0.9771605398312486,-1.1724111334882386,1,3.422880189566118e-32,0.9660169717622753,0.0,0.0,0.03398302823772481
-0.8864052604279183,-0.4198351345997489,0.9771605398312486,1.739205919876592,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.2045350655742367,1.0155068771149236,-0.900660208507521,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.4916018242749196,1.0155068771149236,0.4969159771075976,4,1.0152247558343041e-132,3.7187684463314477e-25,0.0,0.0,1.0
1.1281521496355325,0.0825316931264462,1.0155068771149236,-1.444162058468956,1,4.617772931199014e-36,0.9976070106468165,0.0,0.0,0.0023929893531834385
1.1281521496355325,-0.7786685829756027,1.0155068771149236,0.9627747056459706,4,7.969013115083338e-189,9.416723247558519e-39,0.0,0.0,1.0
1.1281521496355325,-0.2045350655742367,1.0155068771149236,-1.5606267406035494,1,5.391404636047871e-50,0.9990176277529271,0.0,0.0,0.0009823722470730808
1.1281521496355325,-0.2045350655742367,1.0155068771149236,1.622741237741999,4,4.245013659921783e-149,1.555423417875842e-58,0.0,0.0,1.0
-0.8864052604279183,0.9437319692284952,1.0538532143985986,-1.444162058468956,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.6351352036252612,1.0538532143985986,1.3898118734728124,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,1.3743321072795196,1.0538532143985986,-1.366518937045894,1,4.5691069202864187e-11,0.9918664737969524,0.0,0.0,0.008133526157356586
1.1281521496355325,-0.8504352726507735,1.0538532143985986,0.7298453413767841,4,4.385245920699116e-185,4.4481117662651565e-32,0.0,0.0,1.0
1.1281521496355325,1.4460987969546903,1.2455849008169737,-1.405340497757425,1,5.306437182344291e-15,0.9948769633820768,0.0,0.0,0.005123036617917868
1.1281521496355325,-0.2763017552494075,1.2455849008169737,1.5450981163189368,4,6.946594366344718e-146,7.260074559490881e-55,0.0,0.0,1.0
-0.8864052604279183,-0.1327683758990659,1.3989702499516738,-0.7065524049498657,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.4916018242749196,1.3989702499516738,1.3898118734728124,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,0.5131318311774707,1.4373165872353488,-1.366518937045894,1,4.3271251102718254e-20,0.998258137644444,0.0,0.0,0.0017418623555560812
-0.8864052604279183,-0.706901893300432,1.4373165872353488,1.4674549948958746,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.154298382801617,1.4756629245190238,-0.4348014799691481,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.6351352036252612,1.4756629245190238,1.8168490412996543,4,2.8169424257704492e-195,2.7301208043875797e-65,0.0,0.0,1.0
-0.8864052604279183,1.0872653485788366,1.5523555990863738,-1.0171248906421142,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.7786685829756027,1.5523555990863738,0.691023780665253,4,8.422033741095048e-157,8.254123481425284e-29,0.0,0.0,1.0
-0.8864052604279183,0.154298382801617,1.6290482736537235,-1.288875815622832,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.2045350655742367,1.6290482736537235,1.3509903127612812,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.3480684449245782,1.6290482736537235,-1.0559464513536454,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.4916018242749196,1.6290482736537235,0.7298453413767841,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.4198351345997489,2.012511646490474,-1.6382698620266116,1,5.975160054697757e-54,0.9999131411495081,0.0,0.0,8.685885049176821e-05
-0.8864052604279183,-0.0610016862238952,2.012511646490474,1.5839196770304678,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.5848985208526415,2.2809360074761997,-1.327697376334363,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,-0.2763017552494075,2.2809360074761997,1.118060948492095,3,0.0,0.0,0.0,1.0,0.0
-0.8864052604279183,0.4413651415022999,2.511014031178249,-0.86183864779599,3,0.0,0.0,0.0,1.0,0.0
1.1281521496355325,-0.4916018242749196,2.511014031178249,0.9239531449344396,4,2.1758911904150384e-108,7.3350179038499395e-31,0.0,0.0,1.0
1.1281521496355325,-0.4916018242749196,2.769851807843056,-1.2500542549113007,1,3.62552962069675e-59,0.9998238776707898,0.0,0.0,0.0001761223292101996
1.1281521496355325,-0.6351352036252612,2.769851807843056,1.2733471913382193,4,7.824804002601779e-129,1.2582918078476702e-40,0.0,0.0,1.0
