BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
-0.06334116280621664,0.616459394390028,0.20804281479335293,-0.6923833770948379,1.5765718718565191,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.9513942548273514,-0.207256910578342,2.1775006530743606,-0.6292773760555791,0.0
-0.49413831610146697,-1.0218751866207674,0.8584911755952245,2.128107956722324,-0.7460285033081394,-0.6735066735510843,-0.5988577356115314,0.25513712914193004,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.4312426001197319,-0.7149596602384928,-0.5040055122346224,-0.7539368616175541,-0.6292773760555791,0.0
0.08222669654798093,0.616459394390028,2.249864074854995,2.128107956722324,1.0657673986157241,-0.6735066735510843,1.2698432294420248,0.25513712914193004,1.389517164227006,-0.7300836259472017,-0.6972927139516387,1.1023919025213191,-0.4194164170024196,-0.5804982035691608,-0.12505133151601766,1.1743680543412824,0.0
-0.3049301228263552,0.616459394390028,1.5927271455770593,0.1281800337172302,2.2113510594560317,-0.6735066735510843,0.6469429077575061,-0.07082353663856951,0.9701505951328818,-0.7300836259472017,-0.6972927139516387,1.1023919025213191,0.91052817755991,0.24263277935310537,-0.5743072194197381,-0.028064637450532413,0.0
0.899061069158452,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.3261600867343906,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.4194164170024196,-0.4254115125705638,0.8140843745685524,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,0.9943887878789703,-0.6923833770948379,2.2113510594560317,1.6315362380467089,0.02404258607298729,-0.7227487797432042,0.34110199958888626,0.23516859343681765,0.4730893555063136,-0.0478339744594692,1.0582997991779466,0.5078472966562293,2.1775006530743606,-0.6292773760555791,0.0
0.44330822910773726,-0.5098967564110444,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.1150647019366517,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.4194164170024196,-0.7504386069067686,-0.33857865887902744,-0.6292773760555791,0.0
-0.8776982791758513,-1.8865517710431303,-0.24804194289787995,-0.6923833770948379,0.5640501763319703,-0.6735066735510843,-0.18359002395475668,-0.7227487797432042,-0.07826456950523818,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-0.5671880386204562,-0.8583824305373182,-0.9086802741066375,1.1743680543412824,0.0
0.3893214414477641,0.616459394390028,-0.2646994062509328,-0.3680345672205562,0.10804687483488787,-0.6735066735510843,0.43931029772976204,-0.39678811396270464,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,-0.2011974247235743,2.536016015358313,0.2936614142731551,0.35302634532910143,-0.6292773760555791,0.0
1.4227833674717012,0.616459394390028,-0.38489465888241525,-0.6923833770948379,0.2602330860015587,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.12387317376634635,-0.23029433725165635,2.1775006530743606,-0.6292773760555791,0.0
0.4072813176419706,0.616459394390028,-0.6372694415338563,-0.6923833770948379,-0.30004642022757183,-0.6735066735510843,0.43931029772976204,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-0.7149596602384928,-0.8831496114151304,2.1775006530743606,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,2.249864074854995,2.128107956722324,0.3896506850480876,-0.4441249938277988,1.2698432294420248,2.2109089469121983,1.5991991906768772,1.2004150213191036,1.0582803902352897,2.2526177795021076,2.0188153396951845,0.5742552787993328,2.0727881157397055,-0.6292773760555791,0.0
-0.8183450658421902,-1.8865517710431303,0.08954173420255639,-0.6923833770948379,1.3134959566501756,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.4122563763328461,-0.7740683088857074,0.7955667622196243,-0.8840134134060461,-0.6292773760555791,0.0
1.5672954303606275,-1.0218751866207674,2.249864074854995,2.128107956722324,1.2576850903556809,2.115343276293187,1.2698432294420248,-0.39678811396270464,1.389517164227006,1.2004150213191036,2.228662459693242,0.1055294758046359,1.3538430424140198,2.2242155787596976,1.6324028963310893,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.1266761230713537,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,1.3759148983433132,0.4730893555063136,-0.8913329509120472,0.46721331270580013,0.05943305743447376,2.0675786317276463,-0.6292773760555791,0.0
-0.7939934601567946,0.616459394390028,-0.3838031117957988,-0.6923833770948379,0.2626563529234365,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.4194164170024196,-0.8892486477453814,-0.7399247507860253,-0.6292773760555791,0.0
0.14664404590692126,0.616459394390028,-0.7221827086468929,-0.4930847107865443,-0.7460285033081394,-0.42828835249394176,-0.8064903456392755,-0.07082353663856951,-0.9169951914991048,0.7177918073779606,0.7656848728708017,-0.7379695006479422,-0.8036226332093148,-0.35899481141008754,0.7787938495434839,-0.6292773760555791,0.0
-0.8226687263468262,0.616459394390028,-0.5729136445520958,-0.6923833770948379,-0.15717464129186814,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-1.010502903474566,-0.8951669465533055,-0.7366487925330456,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.3980728158968782,-0.29271139480698055,-0.28535536451368854,1.566089388562047,0.43931029772976204,-0.07082353663856951,0.13141997313901516,2.4874141194966404,2.228662459693242,-0.27787914985562684,1.7971579072681296,0.19985633255712348,2.052260362387656,-0.6292773760555791,0.0
-0.8900732943415093,0.616459394390028,-0.7244567650773439,-0.6923833770948379,-0.4936048656125499,-0.6735066735510843,-0.18359002395475668,-0.7227487797432042,0.13141997313901516,-0.7300836259472017,-0.6972927139516387,-0.5079243252517845,0.733202231618266,-0.932099957720086,-0.746165714128306,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,2.249864074854995,1.2873167082342112,2.2113510594560317,2.115343276293187,1.2698432294420248,-0.07082353663856951,1.5991991906768772,2.1656672407031228,2.228662459693242,2.2526177795021076,2.536016015358313,2.2242155787596976,2.1775006530743606,-0.6292773760555791,0.0
-0.14845052920930824,0.616459394390028,0.6942247093416035,0.08918002019258771,1.6462155534967324,-0.49741960095565996,1.2698432294420248,-0.39678811396270464,1.5991991906768772,0.23516859343681765,-0.11210167922266256,2.2526177795021076,0.46721331270580013,-0.5508497652397236,-0.5635751615940391,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.4686822680623787,-0.05746081222346553,-0.7460285033081394,0.5178627592919429,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,0.23516859343681765,0.1804938381418255,-0.6612877755158896,1.7971579072681296,0.293096884415966,2.1775006530743606,-0.6292773760555791,0.0
-0.8226910776052886,0.616459394390028,-0.11411138942647414,0.5518460123018114,-0.7460285033081394,-0.6735066735510843,1.0622106194142809,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.0478339744594692,-0.9513942548273514,-0.7257082978003601,-0.6773546177091582,1.5350971404206546,0.0
1.3831923467322251,-1.841042477126165,-0.21588678497130423,-0.6923833770948379,0.635435581072283,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.18221120093668847,1.9449295288861663,2.2242155787596976,2.1775006530743606,-0.6292773760555791,0.0
0.17291057374170024,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.5740891225013058,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.7740683088857074,-0.7822396949617069,0.14623271218325862,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.4874141194966404,2.228662459693242,-0.8913329509120472,1.3538430424140198,0.22728800491570836,2.1775006530743606,-0.6292773760555791,0.0
1.728165075473028,0.616459394390028,1.8685929311550584,2.128107956722324,1.1178171527085548,1.0267740454140653,0.6469429077575061,1.2330230380270644,0.9701505951328818,1.2004150213191036,1.3508759075997778,2.2526177795021076,0.17167006946972688,0.21277816380191897,1.8498534028295743,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.606205830693897,-0.2937860444782508,-0.7460285033081394,2.115343276293187,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,1.2004150213191036,2.228662459693242,-0.7379695006479422,1.3538430424140198,-0.08640643168033799,2.1775006530743606,-0.6292773760555791,0.0
0.013719614549605031,-1.8865517710431303,0.2570714714338744,1.1896994399130116,-0.7460285033081394,2.115343276293187,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,1.2004150213191036,1.0582803902352897,-0.4312426001197319,0.91052817755991,2.2242155787596976,0.30667725714641775,1.775580792946329,0.0
-0.47289989456285375,-1.841042477126165,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.7740683088857074,1.3513995013288147,-0.5138058667308646,0.5731553157362359,0.0
-0.39391082293790924,-0.2027078961153697,0.897616316481132,0.8439748711229188,1.1226384441885404,1.5182900866827134,0.23167519610073126,0.9070623722465647,-0.07826456950523818,0.7177918073779606,2.228662459693242,1.1790736276533715,-0.4194164170024196,-0.06660812192525219,-0.36382912427659675,0.17234201361172366,0.0
1.7653889682462882,0.616459394390028,-0.6064104957726375,-0.2941377480070302,-0.7460285033081394,-0.6735066735510843,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,0.023898447851690263,-0.3762046525702192,2.1775006530743606,-0.6292773760555791,0.0
-0.019360984907913086,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.8103667938838155,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.8627312818565295,-0.7611873749097648,-0.44235780021418497,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,0.8963087340336229,0.22556283301924349,1.9186563856615824,-0.6735066735510843,1.2698432294420248,0.5810977949224295,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.6423015517290037,1.2060714207959833,0.06541607276974212,1.431871621094393,-0.6292773760555791,0.0
0.554035112109317,0.616459394390028,-0.34127825654636695,-0.5028542532526371,0.11221186485686503,-0.4885730330314724,-0.39122512558378747,-0.39678811396270464,-0.07826456950523818,0.23516859343681765,-0.11210167922266256,-0.5079243252517845,-0.5967423629440636,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0
-0.5958309451843955,-1.8865517710431303,-0.713382110261048,-0.6923833770948379,-0.46901880330099943,0.3417171505030761,-0.2874075747692721,-0.7227487797432042,-0.28794659595510924,-0.006145909284620534,-0.40469719658715064,-0.6612877755158896,-0.8036226332093148,-0.920121635411469,-0.7696267311881076,-0.6292773760555791,0.0
1.6388162443327947,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,1.3104233965772596,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.1656672407031228,1.3508759075997778,-0.8913329509120472,-0.06476452511913171,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0
-0.7549122548158215,0.616459394390028,1.880020064718074,2.048813465296282,1.7470840391198899,-0.6735066735510843,1.2698432294420248,1.8849482811316989,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,2.2526177795021076,-0.3307534440315976,0.9403915508396287,-0.7161487083599628,1.9473563764464654,0.0
-0.34257911228766624,0.616459394390028,-0.26111776737297265,0.2992251832135833,-0.7460285033081394,0.022663154333261222,-0.8064903456392755,-0.07082353663856951,-0.9169951914991048,-0.24746041200605864,-0.11210167922266256,-0.6612877755158896,-0.12387317376634635,-0.5965245054955318,-0.507951678070393,-0.028064637450532413,0.0
2.303045263790998,0.616459394390028,0.18678038716863693,0.5699782831188798,-0.10146474445245154,2.115343276293187,0.33549274691524666,0.7440800835844972,-0.28794659595510924,2.4874141194966404,2.228662459693242,-0.2011974247235743,2.2404727721222395,2.2242155787596976,0.8562779839080492,-0.6292773760555791,0.0
-0.20268619153693399,0.616459394390028,2.249864074854995,2.128107956722324,1.4907225926762493,-0.6735066735510843,0.43931029772976204,1.5589837038075638,0.34110199958888626,-0.7300836259472017,-0.6972927139516387,0.48893810146489863,-0.5671880386204562,0.04144159490592711,1.438884155014266,-0.6292773760555791,0.0
0.1139366039745727,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.3516516194693396,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.27164479538438296,-0.5148430756156793,0.04647146486800247,-0.6292773760555791,0.0
-0.6021875594462206,-0.3847450717832353,1.4122693975386278,2.128107956722324,-0.7460285033081394,1.310816303974855,0.43931029772976204,1.8849482811316989,-0.9169951914991048,-0.08658407685843324,-0.40469719658715064,-0.0478339744594692,-0.4194164170024196,1.3851810084627583,-0.7973517239477134,0.8136389682619102,0.0
-0.9000917971529108,-1.8865517710431303,-0.4856808398799992,-0.6923833770948379,0.03648477354818817,-0.6735066735510843,0.43931029772976204,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-1.010502903474566,-0.7307627138212994,-0.4592896502301689,-0.6292773760555791,0.0
-0.051066933838433415,0.616459394390028,0.6216709389280676,1.8162397373484764,-0.7460285033081394,-0.6735066735510843,-0.5988577356115314,0.25513712914193004,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.4312426001197319,0.46721331270580013,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0
1.4535142099052616,0.616459394390028,-0.481962757616212,-0.08028246342425838,-0.7460285033081394,-0.0040063544447954645,-0.5988577356115314,0.25513712914193004,-0.9169951914991048,1.68304402676198,0.7656848728708017,-0.5846060503838371,-0.12387317376634635,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0
0.6477088584270293,0.616459394390028,2.249864074854995,2.128107956722324,0.3356825113087704,-0.6735066735510843,1.0622106194142809,2.2109089469121983,0.34110199958888626,-0.7300836259472017,-0.6972927139516387,2.2526177795021076,0.91052817755991,2.2242155787596976,1.4183413813044679,-0.028064637450532413,0.0
1.678510169709466,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.44858459324528943,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.3229156361980558,0.1804938381418255,-0.8913329509120472,-0.12387317376634635,-0.45739715040990786,1.9608582965071195,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.5777801253132607,-0.6923833770948379,-0.16797837298523938,0.29858246793895826,-0.18359002395475668,-0.7227487797432042,-0.07826456950523818,1.2004150213191036,0.4730893555063136,-0.4312426001197319,0.46721331270580013,0.5998678122932982,2.1775006530743606,-0.6292773760555791,0.0
0.3178017104358267,-1.841042477126165,-0.7096753982794131,-0.47159171736114014,-0.7460285033081394,-0.6735066735510843,-0.8064903456392755,-0.07082353663856951,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.7379695006479422,0.6149849343238367,1.6991770624031326,-0.01624849970692129,-0.6292773760555791,0.0
0.10750557766163661,0.616459394390028,-0.7628883187519641,-0.5630346348437689,-0.7460285033081394,-0.6735066735510843,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,-0.8331769575329221,-0.7927811951782867,0.5270435302237932,-0.6292773760555791,0.0
-0.37784969928869266,-0.2027078961153697,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.428919951990304,1.3508759075997778,-0.8913329509120472,-0.07954168728093537,2.2242155787596976,-0.5921456071263103,0.026593033672214075,0.0
-0.899771892001856,-1.8865517710431303,0.11694411418948979,0.9488997572087557,-0.7460285033081394,-0.6735066735510843,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,-0.8331769575329221,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,0.0
0.34692311071071125,0.616459394390028,1.3081403535882812,-0.6923833770948379,2.2113510594560317,0.9349209868474571,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.24746041200605864,0.4730893555063136,2.2526177795021076,-0.7592911467239039,1.8393157512187228,2.1775006530743606,-0.028064637450532413,0.0
0.23906494317780935,0.616459394390028,-0.3693287426159788,-0.05695279601522872,-0.5261170301477418,-0.6735066735510843,0.23167519610073126,0.5810977949224295,-0.49762862240498035,-0.7300836259472017,-0.6972927139516387,-0.0478339744594692,-0.7740683088857074,-0.4475656313630387,0.641091078959676,-0.6292773760555791,0.0
-0.37767767642219474,-0.5098967564110444,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.23631880715906792,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.006145909284620534,-0.40469719658715064,-0.8913329509120472,-0.8627312818565295,-0.9436443892901533,-0.7090929775223428,-0.6292773760555791,0.0
0.12084669026590975,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.2900072248640342,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,1.68304402676198,1.0582803902352897,-0.8913329509120472,-0.5671880386204562,-0.6341161642931358,-0.38310759653391635,-0.6292773760555791,0.0
1.6911185676828635,0.616459394390028,-0.5385526518879826,-0.3199684182873796,-0.5620116714280546,-0.6735066735510843,0.43931029772976204,-0.39678811396270464,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,0.46721331270580013,2.2242155787596976,0.8359665909825377,-0.028064637450532413,0.0
0.20093401039713707,0.616459394390028,0.7123944202209063,1.9721420960223857,-0.7460285033081394,-0.6735066735510843,-0.39122512558378747,0.5810977949224295,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.5846060503838371,-0.8036226332093148,0.21743108152634014,0.689199114363324,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.36163106159890246,-0.6923833770948379,0.3118789622740764,-0.047142175763523385,1.0622106194142809,-0.7227487797432042,1.1798326215827528,1.2004150213191036,0.4730893555063136,-0.0478339744594692,0.5410991235148184,-0.04625412861527537,2.1775006530743606,-0.6292773760555791,0.0
1.040626054487063,-0.2027078961153697,2.249864074854995,2.128107956722324,2.2113510594560317,2.115343276293187,0.43931029772976204,1.2330230380270644,0.5507840260387573,2.4874141194966404,2.228662459693242,1.639163978445687,0.7627565559418733,2.2242155787596976,1.0340771550720338,1.9473563764464654,0.0
-0.47773568598456223,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.8031184335017153,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.006145909284620534,0.1804938381418255,-0.8913329509120472,0.7627565559418733,-0.34306130019415015,-0.7813088957015658,1.1743680543412824,0.0
0.272179741413662,0.616459394390028,-0.0264351437504396,0.2905889076735572,-0.21386899031829756,-0.6735066735510843,0.02404258607298729,-0.3315944161891505,0.0894825613712881,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-0.6410738494294745,-0.35990735553824055,0.12403645509805332,-0.6292773760555791,0.0
-0.5581794632884892,-0.2027078961153697,0.062298538165754674,0.317083906841601,-0.051106228732181375,-0.6735066735510843,-0.5422311131678352,-0.3671542593798495,-0.45950576132063203,-0.7300836259472017,-0.6972927139516387,-0.3545608749876794,0.46721331270580013,-0.032926615171329464,-0.7164258530341824,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.19929754331116487,-0.20488320803680615,0.042467213761573655,-0.6735066735510843,0.85457551778525,-0.07082353663856951,0.9701505951328818,-0.7300836259472017,-0.6972927139516387,0.18221120093668847,0.46721331270580013,0.5051803796904941,2.1775006530743606,-0.6292773760555791,0.0
0.21927796672981079,0.616459394390028,-0.1489954150695909,0.4919000997298659,-0.7460285033081394,-0.6735066735510843,1.2698432294420248,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,0.4122563763328461,1.9449295288861663,1.2672207270747735,0.1257264041361785,-0.6292773760555791,0.0
-0.5279507833344739,0.616459394390028,-0.47431055772774466,-0.6923833770948379,0.06172713731774712,-0.6735066735510843,0.6469429077575061,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-0.8627312818565295,0.07214887017082162,-0.6888465030603323,-0.6292773760555791,0.0
-0.12019381771694175,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.6351217284535031,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.9513942548273514,-1.0354121830654675,2.1775006530743606,-0.6292773760555791,0.0
2.3105871929842423,0.616459394390028,-0.3962422004703652,0.06702269787948924,-0.7460285033081394,2.115343276293187,0.23167519610073126,1.5589837038075638,-0.9169951914991048,1.68304402676198,1.3508759075997778,-0.3545608749876794,0.7627565559418733,0.21803353679125761,2.1775006530743606,-0.6292773760555791,0.0
-0.8931341542728842,-0.2027078961153697,-0.5597582281019373,-0.6138167165825195,-0.22946877112788502,-0.6735066735510843,0.43931029772976204,-0.07082353663856951,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,0.1055294758046359,0.17167006946972688,-0.7772882461595376,-0.8178774947553588,0.6824634434000072,0.0
-0.851359111051923,-1.8865517710431303,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.23516859343681765,0.7656848728708017,-0.8913329509120472,1.5016146640320565,-0.9668273238470668,-0.7367553106036363,-0.6292773760555791,0.0
-0.9019612577375687,-1.8865517710431303,-0.6868779825641427,-0.6372831575860743,-0.4813623191843138,-0.6735066735510843,-0.18359002395475668,-0.07082353663856951,-0.28794659595510924,-0.7300836259472017,-0.6972927139516387,-0.5079243252517845,2.2404727721222395,-0.8933757514440128,-0.8592002615994911,1.9473563764464654,0.0
-0.8768039810248377,-1.8865517710431303,-0.3878964133706104,-0.6923833770948379,0.2535691019663952,-0.6735066735510843,0.02404258607298729,-0.7227487797432042,0.13141997313901516,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.9513942548273514,-0.4883010926697986,-0.7816353841207809,1.9473563764464654,0.0
0.3543871984787834,0.616459394390028,2.249864074854995,2.128107956722324,0.2643223489322273,-0.3792084224035044,1.2698432294420248,2.2109089469121983,-0.07826456950523818,-0.24746041200605864,-0.40469719658715064,2.2526177795021076,1.3538430424140198,2.2242155787596976,0.07141726486831694,-0.6292773760555791,0.0
-0.8166702421548246,0.616459394390028,0.5806242203584286,1.745703640743286,-0.7460285033081394,-0.6735066735510843,1.2698432294420248,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,0.7956650019931089,2.787227772108975,-0.056456937003094176,-0.7242304162623867,1.9473563764464654,0.0
2.3105871929842423,0.616459394390028,0.9853835244143847,2.128107956722324,-0.3455836444678562,2.115343276293187,1.2698432294420248,2.2109089469121983,1.5991991906768772,2.4874141194966404,2.228662459693242,0.8723467271251614,1.9449295288861663,2.2242155787596976,2.1775006530743606,-0.6292773760555791,0.0
