Gender,Age,Annual Income (k$),Spending Score (1-100)
-0.8864052604279183,0.728431900202983,-0.825117312501477,-0.86183864779599
-0.8864052604279183,-1.0657353416762856,-0.825117312501477,0.5745590985306598
-0.8864052604279183,0.8001985898781537,-0.786770975217802,0.18634349141534906
-0.8864052604279183,-0.8504352726507735,-0.786770975217802,-0.12422899427689955
-0.8864052604279183,-0.706901893300432,-0.786770975217802,-0.31833679783455493
-0.8864052604279183,-0.5633685139500905,-0.786770975217802,-0.31833679783455493
-0.8864052604279183,0.728431900202983,-0.710078300650452,0.06987880928075582
1.1281521496355325,-0.41983513459974897,-0.710078300650452,0.38045129497300445
-0.8864052604279183,-0.5633685139500905,-0.671731963366777,0.14752193070381797
1.1281521496355325,1.4460987969546903,-0.671731963366777,0.38045129497300445
-0.8864052604279183,0.8001985898781537,-0.671731963366777,-0.20187211569996172
1.1281521496355325,0.5848985208526415,-0.671731963366777,-0.357158358546086
-0.8864052604279183,0.8719652795533244,-0.633385626083102,-0.007764312142306325
1.1281521496355325,2.163765693706398,-0.633385626083102,-0.16305055498843063
-0.8864052604279183,-0.8504352726507735,-0.5566929515157519,0.03105724856922475
1.1281521496355325,1.0154986589036659,-0.5566929515157519,-0.16305055498843063
1.1281521496355325,2.2355323833815683,-0.5566929515157519,0.22516505212688012
1.1281521496355325,-1.4245687900521393,-0.5566929515157519,0.18634349141534906
-0.8864052604279183,2.0202323143560563,-0.518346614232077,0.06987880928075582
-0.8864052604279183,1.0872653485788366,-0.518346614232077,0.34162973426147336
1.1281521496355325,1.7331655556553733,-0.4800002769484019,0.03105724856922475
1.1281521496355325,-1.49633547972731,-0.4800002769484019,0.34162973426147336
-0.8864052604279183,0.2978317621519585,-0.4800002769484019,-0.007764312142306325
-0.8864052604279183,2.091999004031227,-0.4800002769484019,-0.08540743356536848
1.1281521496355325,-1.4245687900521393,-0.4800002769484019,0.34162973426147336
-0.8864052604279183,-0.49160182427491966,-0.4800002769484019,-0.12422899427689955
1.1281521496355325,2.2355323833815683,-0.4416539396647269,0.18634349141534906
-0.8864052604279183,0.5848985208526415,-0.4416539396647269,-0.31833679783455493
-0.8864052604279183,1.517865486629861,-0.4033076023810519,-0.046585872853837404
-0.8864052604279183,1.517865486629861,-0.4033076023810519,0.22516505212688012
1.1281521496355325,1.4460987969546903,-0.24992225324635184,-0.12422899427689955
1.1281521496355325,-0.9222019623259441,-0.24992225324635184,0.14752193070381797
-0.8864052604279183,0.44136514150229994,-0.24992225324635184,0.1087003699922869
1.1281521496355325,0.08253169312644625,-0.24992225324635184,-0.08540743356536848
-0.8864052604279183,-1.1375020313514563,-0.24992225324635184,0.06987880928075582
-0.8864052604279183,0.728431900202983,-0.24992225324635184,-0.31833679783455493
1.1281521496355325,1.3025654176043489,-0.24992225324635184,0.03105724856922475
1.1281521496355325,-0.061001686223895235,-0.24992225324635184,0.18634349141534906
1.1281521496355325,2.0202323143560563,-0.24992225324635184,-0.357158358546086
-0.8864052604279183,0.5131318311774707,-0.24992225324635184,-0.24069367641149278
-0.8864052604279183,-1.2810354107017978,-0.24992225324635184,0.2639866128384112
1.1281521496355325,0.6566652105278122,-0.24992225324635184,-0.16305055498843063
-0.8864052604279183,1.1590320382540074,-0.1348832413953268,0.30280817354994227
-0.8864052604279183,-1.209268721026627,-0.1348832413953268,0.18634349141534906
-0.8864052604279183,-0.3480684449245782,-0.09653690411165178,0.38045129497300445
-0.8864052604279183,0.8001985898781537,-0.09653690411165178,-0.16305055498843063
-0.8864052604279183,2.091999004031227,-0.05819056682797677,0.18634349141534906
1.1281521496355325,-1.49633547972731,-0.05819056682797677,-0.357158358546086
1.1281521496355325,0.6566652105278122,-0.019844229544301754,-0.046585872853837404
-0.8864052604279183,0.08253169312644625,-0.019844229544301754,-0.3959799192576171
-0.8864052604279183,-0.49160182427491966,-0.019844229544301754,-0.31833679783455493
1.1281521496355325,-1.0657353416762856,-0.019844229544301754,0.06987880928075582
-0.8864052604279183,0.5848985208526415,-0.019844229544301754,-0.12422899427689955
-0.8864052604279183,-0.8504352726507735,-0.019844229544301754,-0.007764312142306325
1.1281521496355325,0.6566652105278122,0.01850210773937326,-0.31833679783455493
1.1281521496355325,-1.3528021003769686,0.01850210773937326,-0.046585872853837404
-0.8864052604279183,-1.1375020313514563,0.056848445023048276,-0.357158358546086
-0.8864052604279183,0.728431900202983,0.056848445023048276,-0.08540743356536848
1.1281521496355325,2.0202323143560563,0.056848445023048276,0.34162973426147336
1.1281521496355325,-0.9222019623259441,0.056848445023048276,0.18634349141534906
1.1281521496355325,0.728431900202983,0.056848445023048276,0.22516505212688012
-0.8864052604279183,-1.2810354107017978,0.056848445023048276,-0.31833679783455493
-0.8864052604279183,1.9484656246808856,0.09519478230672329,-0.007764312142306325
1.1281521496355325,1.0872653485788366,0.09519478230672329,-0.16305055498843063
1.1281521496355325,2.091999004031227,0.09519478230672329,-0.27951523712302384
1.1281521496355325,1.9484656246808856,0.09519478230672329,-0.08540743356536848
1.1281521496355325,1.8766989350057148,0.09519478230672329,0.06987880928075582
-0.8864052604279183,-1.4245687900521393,0.09519478230672329,0.14752193070381797
-0.8864052604279183,-0.061001686223895235,0.1335411195903983,-0.31833679783455493
1.1281521496355325,-1.4245687900521393,0.1335411195903983,-0.16305055498843063
-0.8864052604279183,-1.49633547972731,0.1718874568740733,-0.08540743356536848
-0.8864052604279183,-1.4245687900521393,0.1718874568740733,-0.007764312142306325
-0.8864052604279183,1.7331655556553733,0.1718874568740733,-0.27951523712302384
-0.8864052604279183,0.728431900202983,0.1718874568740733,0.34162973426147336
-0.8864052604279183,0.8719652795533244,0.24858013144142335,-0.27951523712302384
-0.8864052604279183,0.8001985898781537,0.24858013144142335,0.2639866128384112
1.1281521496355325,-0.8504352726507735,0.24858013144142335,0.22516505212688012
-0.8864052604279183,-0.061001686223895235,0.24858013144142335,-0.3959799192576171
-0.8864052604279183,0.08253169312644625,0.3252728060087734,0.30280817354994227
1.1281521496355325,0.010765003451275509,0.3252728060087734,1.5839196770304678
-0.8864052604279183,-1.1375020313514563,0.3636191432924484,-0.823017087084459
-0.8864052604279183,-0.5633685139500905,0.3636191432924484,1.0404178270690327
1.1281521496355325,0.2978317621519585,0.4019654805761234,-0.5900877228152724
1.1281521496355325,0.08253169312644625,0.4019654805761234,1.7392059198765921
1.1281521496355325,1.4460987969546903,0.4019654805761234,-1.5218051798920182
1.1281521496355325,-0.061001686223895235,0.4019654805761234,0.9627747056459706
1.1281521496355325,0.5848985208526415,0.4019654805761234,-1.5994483013150804
1.1281521496355325,0.010765003451275509,0.4019654805761234,0.9627747056459706
-0.8864052604279183,-0.9939686520011148,0.4403118178597984,-0.6289092835268035
-0.8864052604279183,-0.5633685139500905,0.4403118178597984,0.8074884627998463
1.1281521496355325,-1.3528021003769686,0.47865815514347343,-1.7547345441612048
-0.8864052604279183,-0.706901893300432,0.47865815514347343,1.4674549948958746
-0.8864052604279183,0.36959845182712925,0.47865815514347343,-1.6770914227381426
1.1281521496355325,-0.49160182427491966,0.47865815514347343,0.8851315842229084
1.1281521496355325,-1.4245687900521393,0.5170044924271484,-1.5606267406035494
-0.8864052604279183,-0.2763017552494075,0.5170044924271484,0.8463100235113773
-0.8864052604279183,1.3025654176043489,0.5553508297108235,-1.7547345441612048
1.1281521496355325,-0.49160182427491966,0.5553508297108235,1.66156279845353
-0.8864052604279183,-0.7786685829756027,0.5936971669944985,-0.3959799192576171
-0.8864052604279183,-0.49160182427491966,0.5936971669944985,1.4286334341843434
1.1281521496355325,-0.9939686520011148,0.6320435042781735,-1.4829836191804873
1.1281521496355325,-0.7786685829756027,0.6320435042781735,1.8168490412996543
1.1281521496355325,0.6566652105278122,0.6320435042781735,-0.5512661621037414
-0.8864052604279183,-0.49160182427491966,0.6320435042781735,0.9239531449344395
-0.8864052604279183,-0.3480684449245782,0.6703898415618484,-1.0947680120651764
1.1281521496355325,-0.3480684449245782,0.6703898415618484,1.5450981163189368
1.1281521496355325,0.2978317621519585,0.6703898415618484,-1.288875815622832
1.1281521496355325,0.010765003451275509,0.6703898415618484,1.4674549948958746
-0.8864052604279183,0.36959845182712925,0.6703898415618484,-1.1724111334882386
-0.8864052604279183,-0.061001686223895235,0.6703898415618484,1.0015962663575015
-0.8864052604279183,0.5848985208526415,0.6703898415618484,-1.327697376334363
-0.8864052604279183,-0.8504352726507735,0.6703898415618484,1.5062765556074056
1.1281521496355325,-0.13276837589906598,0.6703898415618484,-1.9100207870073291
-0.8864052604279183,-0.6351352036252612,0.6703898415618484,1.0792393877805637
1.1281521496355325,-0.3480684449245782,0.6703898415618484,-1.9100207870073291
-0.8864052604279183,-0.6351352036252612,0.6703898415618484,0.8851315842229084
-0.8864052604279183,1.230798727929178,0.7087361788455235,-0.5900877228152724
-0.8864052604279183,-0.706901893300432,0.7087361788455235,1.2733471913382193
1.1281521496355325,-1.4245687900521393,0.7854288534128735,-1.7547345441612048
-0.8864052604279183,-0.5633685139500905,0.7854288534128735,1.66156279845353
1.1281521496355325,0.8001985898781537,0.9388142025475736,-0.9394817692190521
-0.8864052604279183,-0.20453506557423673,0.9388142025475736,0.9627747056459706
1.1281521496355325,0.22606507247678773,0.9771605398312486,-1.1724111334882386
-0.8864052604279183,-0.41983513459974897,0.9771605398312486,1.7392059198765921
-0.8864052604279183,-0.20453506557423673,1.0155068771149236,-0.900660208507521
1.1281521496355325,-0.49160182427491966,1.0155068771149236,0.49691597710759766
1.1281521496355325,0.08253169312644625,1.0155068771149236,-1.444162058468956
1.1281521496355325,-0.7786685829756027,1.0155068771149236,0.9627747056459706
1.1281521496355325,-0.20453506557423673,1.0155068771149236,-1.5606267406035494
1.1281521496355325,-0.20453506557423673,1.0155068771149236,1.622741237741999
-0.8864052604279183,0.9437319692284951,1.0538532143985986,-1.444162058468956
-0.8864052604279183,-0.6351352036252612,1.0538532143985986,1.3898118734728124
1.1281521496355325,1.3743321072795196,1.0538532143985986,-1.3665189370458939
1.1281521496355325,-0.8504352726507735,1.0538532143985986,0.7298453413767841
1.1281521496355325,1.4460987969546903,1.2455849008169737,-1.405340497757425
1.1281521496355325,-0.2763017552494075,1.2455849008169737,1.5450981163189368
-0.8864052604279183,-0.13276837589906598,1.3989702499516738,-0.7065524049498657
-0.8864052604279183,-0.49160182427491966,1.3989702499516738,1.3898118734728124
1.1281521496355325,0.5131318311774707,1.4373165872353488,-1.3665189370458939
-0.8864052604279183,-0.706901893300432,1.4373165872353488,1.4674549948958746
-0.8864052604279183,0.154298382801617,1.4756629245190238,-0.43480147996914814
1.1281521496355325,-0.6351352036252612,1.4756629245190238,1.8168490412996543
-0.8864052604279183,1.0872653485788366,1.5523555990863738,-1.0171248906421142
1.1281521496355325,-0.7786685829756027,1.5523555990863738,0.691023780665253
-0.8864052604279183,0.154298382801617,1.6290482736537237,-1.288875815622832
-0.8864052604279183,-0.20453506557423673,1.6290482736537237,1.3509903127612812
-0.8864052604279183,-0.3480684449245782,1.6290482736537237,-1.0559464513536454
-0.8864052604279183,-0.49160182427491966,1.6290482736537237,0.7298453413767841
1.1281521496355325,-0.41983513459974897,2.012511646490474,-1.6382698620266116
-0.8864052604279183,-0.061001686223895235,2.012511646490474,1.5839196770304678
-0.8864052604279183,0.5848985208526415,2.2809360074761993,-1.327697376334363
-0.8864052604279183,-0.2763017552494075,2.2809360074761993,1.118060948492095
-0.8864052604279183,0.44136514150229994,2.511014031178249,-0.86183864779599
1.1281521496355325,-0.49160182427491966,2.511014031178249,0.9239531449344395
1.1281521496355325,-0.49160182427491966,2.7698518078430556,-1.2500542549113007
1.1281521496355325,-0.6351352036252612,2.7698518078430556,1.2733471913382193
